DatasetName,HCFC1_M(2020) HCFC1_S(1136) HCFC1_S(1152) HCFC1_S(1177) HCFC1_S(1205) HCFC1_S(1222) HCFC1_S(1224) HCFC1_S(1438) HCFC1_S(1497) HCFC1_S(1507) HCFC1_S(1516) HCFC1_S(1882) HCFC1_S(2015) HCFC1_S(2020) HCFC1_S(2063) HCFC1_S(2064) HCFC1_S(215) HCFC1_S(411) HCFC1_S(507) HCFC1_S(529) HCFC1_S(594) HCFC1_S(597) HCFC1_S(598) HCFC1_S(6) HCFC1_S(666) HCFC1_S(685) HCFC1_S(793) HCFC1_S(794) HCFC1_T(1485) HCFC1_T(1486) HCFC1_T(1491) HCFC1_T(410) HCFC1_T(413),HCFC1_S(1204) HCFC1_S(1221) HCFC1_S(1482) HCFC1_S(1838) HCFC1_S(1946) HCFC1_S(2019) HCFC1_S(3) HCFC1_S(419) HCFC1_S(601) HCFC1_S(665) HCFC1_S(669) HCFC1_S(757) HCFC1_T(498)
FSO2013_Ratio H/L normalized Rep2___1,0.5568868562671527,
NJH2024_Sub10_HIIT_Mid,,
RB2022_2_PostEndurance,,
AH2018_LFQ_2_C,0.5697447968984642,
AH2018_SILAC_MR_1_X,0.5712443876893017,0.4052169164443289
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,
IMM2018_normalised rep. int. Empty-2,,
RM2024_Intensity D4-1,,
KBE2022_Log2_Ex_25_U,0.5619699425720988,0.4004466683359857
AH2018_SILAC_3_C,0.5614755061126022,
EJN2021_5_Rest_Ins,0.5578526414514592,
VOI2024_0.1uM 24 h_3 di,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,,
DB2022_LFQ intensity L2.1,,
FSO2013_Ratio H/M normalized Rep1,0.5546918499999999,
CK2022_4 16-1,0.5603394980012012,
AS2011_Ratio H/L,,
SR2019_MCF7_Biol_repl_4,,
EJN2021_2_Ex_Ins,0.5585685456647501,
AS2011_Ratio H/L Inhi_2_3,,
JAW2011_Ratio H/L LS1a_1,,
AH2018_LFQ_1_N,0.5721294800875564,
SAS2015_PLX/DMSO_Exp1,,
SFR2015_HL_log2_ratio_avg_c,0.5426286050835692,
JJ2018_Ratio M/L normalized pP2,,
NJH2024_Sub7_MICT_Mid,,
PG2020_Intensity 6h_B,0.5572682647062775,
FSO2013_Ratio H/L normalized Rep3,0.5575247301706969,
GRW2016_Ratio H/L normalized SILAC 2___2,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,,
JJ2018_Ratio M/L normalized,,
KTGR2014_Ratio-AA 30 mins,,
JW2021_After_1,,
NJH2025_Sub2_MICT_Mid,,
HS2024_6_B_N2,,
KBE2022_Log2_Ex_9_T,0.5620083233641288,0.3962640974336002
AH2018_SILAC_IT_2_N,0.5687572416377081,
AH2018_SILAC_IT_1_X,0.5666471044333179,
HW2015_Ratio H/L normalized Exp3,,
HS2024_7_PD_T1,,
UK2020_UA_2,0.5533005738320129,
RM2024_Intensity D2-1___1,,
GF2025_P10_Sph,0.561032268988067,0.42133557269822997
WZ2023_Pe_025_20min,0.5866741164513979,0.39956452972888623
JVO2010_Log2 Ratio M/L Normalized aphidicolin,0.5616006181929809,
AH2018_LFQ_2_N,0.5696427403572591,
HS2024_4_I_N2,,
AH2018_TMTMS2_3_N,0.5558492101299082,
RN2012_H06,0.5659233954981867,
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,
HS2024_4_PD_T3,,
WZ2023_Su_005_30min,0.5810692450957271,0.39736614917878144
SR2019_HCC1419_Biol_repl_4,,
JJ2018_Ratio H/M normalized___2,,
SR2019_JIMT1_Biol_repl_3,,
AS2011_Ratio H/L Protein,,
UK2020_HCM_3,0.5533852811369948,
NJH2024_Sub10_HIIT_Post,,
CR2017_Ratio Replicate 3.1,0.5586618379760929,0.4175525281468078
WZ2023_Su_025_10min,0.5822122891298305,0.39676776477640124
AH2018_LFQ_IT_4_X,0.5609649588231016,
CP2009_Ratio H/L,,
VOI2024_0.1uM 24 h_3 mono,,
RB2022_4_RecoverySprint,0.5593588632514251,
RM2024_Intensity D6-3,,
WZ2023_Su_005_20min,0.5797586650528145,0.388357466074798
CW2012_10 µM Gef/control Experiment 1 Replicate B,,
SFR2015_HL_log2_ratio_avg_a,0.5424898117689497,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,
RB2022_1_PreEndurance,,0.3988124476545298
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,
LG2023_GSK3α-2_intensity,0.5522962879911133,
EP2017_Pervanadate R#1 log2 ratio,0.5631053706117443,
NJH2025_Sub6_HIIT_Post,,
RB2022_6_RecoverySprint,,
KS2014_Intensity,0.5837715198214122,0.40741591010228234
MV2014_Ratio H/M normalized A2___1 (2 min),,
PG2020_Intensity 8h_D,0.5645345896788145,
LY2019_P7+,0.5518045260574649,
EP2017_Untreated R#1 normalized log2 ratio,0.5810903623071739,
RN2012_L10,,
PG2020_Intensity 4h_C,0.5593768866316596,
EP2017_Mitotic R#3 normalized log2 ratio,0.574560546669418,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,
DB2022_LFQ intensity L1,,
KBE2022_Log2_Ex_24_T,0.5613151769491885,0.39627448177003477
RB2022_8_PostStrength,,
AH2018_SILAC_IT_2_X,0.5664987329806991,
HS2024_4_B_T3,,
NJH2024_Sub2_HIIT_Post,,
HS2024_8_B_N2,,
NJH2025_Sub8_HIIT_Pre,,
JJ2018_Ratio H/L normalized pP2___1,,
HS2024_8_I_T2,,
KBE2022_Log2_Ex_6_U,0.5606596994863111,0.3976824323643565
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,,
CR2017_Ratio Replicate 1.1,0.545757150987961,
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,,
MV2014_Ratio M/H normalized B3___2 (30 min),,
CK2022_16 200-1,0.5503372119582403,0.38930132106368437
VOI2024_0.1uM 2 h_3 di,,
EP2017_Mitotic R#1 normalized log2 ratio,0.5790110782866287,
GF2025_P9_Sph,0.5626316490688508,0.4048042301379496
CK2022_6 200-1,0.5519870322251283,0.39686574278045667
NJH2024_Sub7_MICT_Post,,
AH2018_TMTMS3_2_X,0.5580849150284305,0.3842277121733639
NJH2024_Sub8_HIIT_Post,,
DB2022_LFQ intensity R1,,
JW2015_Intensity cap3,,
SR2019_HCC1954_Biol_repl_1,,
HS2024_4_I_T2,,
NJH2024_Sub2_MICT_Mid,,
VOI2024_0.1uM 2 h_2 mono,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,
HS2024_4_PD_T1,,
SAS2015_AZD/DMSO_Exp1,,
NJH2024_Sub1_MICT_Mid,,
IMM2018_normalised rep. int. CDK5L-3,,
HS2024_3_B_T3,,
MV2014_Ratio L/H normalized A3___2 (2 min),,
NJH2025_Sub13_MICT_Pre,,
SR2019_MDAMB231_Biol_repl_3,,
GRW2016_Ratio H/L normalized SILAC 4___1,,
MM2018_Ratio H/L replicate1,0.5634586458122853,
PG2020_Intensity 2h_D,0.5592526466966924,
EP2017_Untreated R#3 normalized log2 ratio,0.5570236400674299,
MV2014_Ratio M/H normalized A3___3 (10 min),,
NJH2024_Sub7_HIIT_Pre,,
JAW2011_Ratio H/L LS2,,
CK2022_8 200-1,0.5507949192985434,0.3948959513500498
KS2014_Intensity pY_C4,0.5558016032630252,
CR2017_Ratio Replicate 3.5,0.5577014081449976,0.4092843846030912
RB2022_7_PostEndurance,,
NJH2025_Sub4_HIIT_Pre,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,,
TM2022_mock.12h.A,,
JJ2018_Ratio H/L normalized pP1,,
EP2017_Pervanadate R#2 normalized log2 ratio,0.5674841612570874,
AS2011_Ratio H/L Normalized by Protein (Unnormalized),,
KS2014_Intensity pY_E5_4,0.5561275858420451,
RM2024_Intensity D4-3___2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,,
AH2018_SILAC_2_C,0.5623612970336568,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
HS2024_7_I_N1,,
KBE2022_Log2_Ex_29_T,0.562281759058378,0.3975365931481019
HS2024_7_I_T2,,
AS2011_Ratio H/L Normalized RNAi_2_3,,
CW2012_10 µM Gef/control Experiment 3 Replicate B,,
HS2024_6_B_T2,,
AMK2021_45I_p5,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,
SAS2015_PLX/DMSO_Exp2,,
EJN2021_1_Ex_Basal,0.5579906252542151,
FR2021_Intensity.M,,
RB2022_2_PostSprint,,0.4048555701829818
AH2018_SILAC_MR_3_N,0.570781949934699,0.4063544837055683
MV2014_Ratio H/L normalized B1___3 (30 min),,
CF2017_FTE 13,0.5658379996848975,
PG2020_Intensity CT_C,0.5633142708854211,
ZCP2016_Ratio H/L Rep 1,,
FS2019_db/db2,0.5533372888244772,
KS2014_Intensity pY_PV4,,
KBE2022_Log2_Ex_39_U,0.5614271934465638,0.39882847187591025
EP2017_Untreated R#3 log2 ratio,0.5568033470566809,
RB2022_2_PostStrength,,
AS2011_Ratio H/L Normalized_1,,
MV2014_Ratio M/H normalized A3___2 (10 min),,
CR2017_Ratio Replicate 3.4,0.5618792182764248,0.4158485165345472
HS2024_8_PD_T2,,
FS2019_Ctr2,0.5620476192186725,
RB2022_6_PreEndurance,,0.39572021279027736
FR2021_Norm.Intensity.G,,
NJH2025_Sub9_HIIT_Post,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,,
RM2024_Intensity D4-3,,
HS2024_8_B_N1,,
NJH2025_Sub10_MICT_Mid,,
KBE2022_Log2_Ex_15_U,0.5607158364718109,0.39860919114928434
AS2011_Ratio H/L Normalized Inhi_2,,
RKK2015_TNF-α/SC-514,,
RB2022_3_PreSprint,,
CR2017_Ratio Replicate 2.3,0.5550027194894855,0.40092671785094613
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,
GF2025_P4_Adh,0.5610003819469066,0.4074018990648606
YA2020_Reporter_intensity_Normal_No.2,0.561439868651891,
YP2020_Intensity P30_R2_mult_log2,,
NJH2025_Sub13_MICT_Post,,
HS2024_4_B_N2,,
HS2024_3_PD_T3,,
AMK2021_120R_p3,,
MV2014_Ratio L/H normalized A3___3 (2 min),,
NJH2025_Sub10_HIIT_Pre,,
FR2021_Intensity.G,,
RAM2015_Log2 C,0.5506341898644848,0.4027527844077091
AS2011_Ratio H/L Proteins Inhi_1,,
FSO2013_Ratio H/M normalized Rep1___3,,
AH2018_LFQ_M_2_N,0.5715574482105417,0.39106909937732276
MV2014_Ratio M/L normalized A1___3 (2 min),,
KBE2022_Log2_Ex_40_T,0.5627469076410233,0.3973288782605196
CK2022_2 16-1,0.5596181956415096,
RAM2015_Log2 B,0.5604731628960165,
YP2020_Intensity C10_R1_mult_log2,,
FSO2013_Ratio M/L normalized Rep1___2,,
NJH2025_Sub8_MICT_Pre,,
EJN2021_4_Rest_Basal,0.56014653904226,
YB2013_Ratio_H_L_Normalized_in_experiment_2,,
JJ2018_Ratio H/M normalized pP3___1,,
VOI2024_Veh2 mono,,
HS2024_6_B_T1,,
UK2020_HCM_5,0.5527963701514864,
NJH2025_Sub10_HIIT_Post,,
VOI2024_0.1uM 2 h_3 mono,,
JW2015_Intensity pre3,,
AS2011_Ratio H/L Normalized Inhi_2_1,,
DL2023_24h-3,,
HS2024_7_PD_T3,,
PG2020_Intensity Mock_10h_B,0.5551305294765998,
WZ2023_Su_025_30min,0.5819639231987773,0.395149300980743
AH2018_LFQ_4_N,0.5689267356943151,
CR2017_Ratio Replicate 1.2,0.5454231635955515,0.41018081536122136
AS2011_Ratio H/L Normalized by Proteins,,
RB2022_6_RecoveryStrength,0.560238640706909,0.3998119340396571
HS2024_8_I_N1,,
AMK2021_Ctrl_p3,,
AS2011_Ratio H/L Protein Inhi_2,,
HH2022_Reporter intensity 7,0.5626591066179814,
AH2018_SILAC_M_1_X,0.5617902980269253,
RB2022_7_PreEndurance,0.5495738927979862,
VOI2024_0.1uM 24 h_2 di,,
DL2023_control-2,,
LY2019_P6+,0.5653488717879454,
DB2022_LFQ intensity R2,,
GF2025_P6_Adh,0.5593255148548929,0.3881132578007401
VOI2024_Veh1 di,,
AS2011_Ratio H/L RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,
VOI2024_Veh3 mono,,
HS2024_5_I_T2,,
NJH2025_Sub7_HIIT_Mid,,
MV2014_Ratio H/L normalized B1___1 (30 min),,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,
RB2022_6_PostSprint,,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,
AS2011_Ratio H/L Inhi_1,,
AS2011_Ratio H/L Normalized RNAi_1_2,,
AH2018_TMTMS3_2_C,0.5582963835789798,0.3771329425043758
SR2019_Hs578T_Biol_repl_4,,
RB2022_8_PreStrength,0.5592537401062321,0.3944303298743562
KS2014_Intensity C5,0.5611044524762768,0.3992105907173586
RM2024_Intensity D0-1,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,
YP2020_Intensity P30_R1_mult_log2,,
NJH2025_Sub2_HIIT_Pre,,
RB2022_3_RecoveryEndurance,0.5568203800323425,0.39983662928467595
RNJ2017_Log2_ratio_Tstim:Trest_D2,,
GF2025_P9_Adh,0.5618030908955779,0.4101974187518297
RB2022_3_PostStrength,0.559051852811818,0.3973919056780146
TM2022_S2.8h.A,,
AS2011_Ratio H/L RNAi_1_1,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,
NJH2025_Sub2_MICT_Pre,,
MV2014_Ratio L/M normalized A2___3 (10 min),,
MV2014_Ratio H/M normalized A2___3 (2 min),,
HS2024_4_B_T2,,
SR2019_BT549_Biol_repl_1,,
AH2018_LFQ_M_4_N,0.570841984911389,0.3985152695808925
NJH2024_Sub8_HIIT_Mid,,
PG2020_Intensity 8h_B,0.5633337609071875,
AH2018_LFQ_2_X,0.5716084106993367,0.40033926666713615
PG2020_Intensity 2h_B,0.5635582035689037,
AS2011_Ratio H/L Proteins RNAi_1,,
RB2022_4_PostSprint,0.5614027219480586,
KS2014_Intensity E15_3,0.5627965254625632,0.39039850443693247
GF2025_P3_Sph,0.5590254736456667,0.4022251553853292
DB2022_LFQ intensity L2,,
MV2014_Ratio H/L normalized A1___1 (10 min),,
AH2018_SILAC_1_C,0.5602792213638073,
NJH2024_Sub1_HIIT_Pre,,
FSO2013_Ratio M/L normalized Rep2___2,,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),,
AS2011_Ratio H/L RNAi_2_3,,
AH2018_SILAC_IT_1_N,0.5684535954028764,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,
RB2022_4_PreEndurance,,
JJ2018_Ratio M/L normalized pP1,,
CR2017_Ratio Replicate 2.4,0.5467369888387568,0.3936161899170803
ZQ2022_N1,,
LY2019_P6-,0.5680498989381233,
RM2024_Intensity D2-3,,
UK2020_HCM_1,0.5522457430881591,
JW2015_Intensity pre2,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,
RM2024_Intensity D2-1,,
NJH2025_Sub12_MICT_Post,,
MV2014_Ratio H/M normalized B2___2 (5 min),,
RN2012_L14,0.5697480977150653,
AH2018_LFQ_3_N,0.5689448010377925,0.39166095126989203
RKK2015_TNF-α/IKKb,,
SFR2015_HL_log2_ratio_std_b,0.5625177015497926,
UK2020_UA_1,0.5530729431819678,
KBE2022_Log2_Ex_13_U,0.5622580099511513,0.39503484917642173
AS2011_Ratio H/L Normalized Inhi_1,,
RNJ2017_Log2_ratio_Tsup:Trest_D2,,
RB2022_1_RecoverySprint,,0.41977201640456074
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,,
JJ2018_Ratio H/L normalized pP3,,
CK2022_7 40-1,0.5584656235015775,
AS2011_Ratio H/L Inhi_1_3,,
NJH2025_Sub10_HIIT_Mid,,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,
JAW2011_Ratio H/L LS1b_1,,
PG2020_Intensity 4h_B,0.5644222371271643,
SR2019_BT549_Biol_repl_2,,
RM2024_Intensity D4-2,,
DB2022_LFQ intensity R2.2,,
JJ2018_Ratio H/L normalized,,
RB2022_5_PostEndurance,,
HS2024_5_PD_T2,,
WZ2023_Su_025_20min,0.5836239324832241,0.4019816470064601
RM2024_Intensity D2-2___1,,
IMM2018_normalised rep. int. CDK5L-2,,
LY2019_P8-,0.5709034679381514,
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,,
FSO2013_Ratio H/L normalized Rep1,0.556984895570797,
NJH2024_Sub2_HIIT_Pre,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,,
CK2022_13 40-1,0.5567952276055802,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,
RN2012_H02,,
PG2020_Intensity 10h_D,0.5607240112789866,
RB2022_8_PreEndurance,0.5561010474922232,
HS2024_3_B_N2,,
EJN2021_4_Ex_Ins,0.5593030718451815,
AS2011_Ratio H/L Normalized by Protein,,
EJN2021_1_Ex_Ins,0.5594497150168215,
EP2017_Pervanadate R#3 log2 ratio,0.5673489174530161,
FSO2013_Ratio M/L normalized Rep1___3,,
NJH2025_Sub4_HIIT_Mid,,
RCJD2014_5min_2,,
RB2022_6_PostStrength,0.5612772065171581,0.3966602926315892
AH2018_SILAC_MR_3_C,0.5717360980497703,0.4063958157050467
AH2018_LFQ_M_4_C,0.5719745910427885,0.39241300351827735
NJH2024_Sub4_MICT_Pre,,
AS2011_Ratio H/L Normalized Inhi_1_1,,
DL2023_12h-1,,
MV2014_Ratio L/M normalized B2___1 (30 min),,
DB2022_LFQ intensity L1.1,,
NJH2025_Sub6_MICT_Pre,,
NJH2025_Sub6_MICT_Post,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,,
RN2012_H04,,
CK2022_6 40-1,0.5583891155471538,
DB2022_LFQ intensity R2.1,,
KBE2022_Log2_Ex_42_U,0.5618429111732152,0.3975618426386592
LY2019_P3-,0.5555832714499208,
FR2021_Intensity.A,,
EJN2021_3_Ex_Ins,0.5568623034527994,
MV2014_Ratio M/L normalized A1___1 (2 min),,
WZ2023_Pe_005_30min,0.5865293594506847,0.39765629412431625
HS2024_8_PD_T3,,
EJN2021_3_Ex_Basal,0.5575748296357875,
AST2020_Control.1,0.5609782499159182,
JW2015_Intensity cap1,,
PG2020_Intensity CT_A,0.5561475749744088,
FS2019_Ctr3,0.5625068592006631,
WZ2023_Pu_025_20min,0.5831913203110197,0.3927593511706649
NJH2025_Sub4_MICT_Post,,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,0.5633475316072509,
GF2025_P10_Adh,0.5583469891449727,0.4110329202594884
RB2022_1_RecoveryStrength,,0.407778033630028
SR2019_HCC1954_Biol_repl_4,,
FR2021_Norm.Intensity.N,,
HS2024_5_B_N1,,
FSO2013_Ratio H/M normalized Rep3___3,,
AH2018_TMTMS2_2_C,0.5547957171568921,
RB2022_4_PreSprint,0.5603694091801864,
DB2022_Intensity R2,,
AH2018_TMTMS2_Pool,0.5572795525916611,
HS2024_8_I_N2,,
RB2022_3_RecoveryStrength,0.5571403009290405,0.40128473247330615
NJH2024_Sub6_HIIT_Mid,,
AH2018_SILAC_M_1_C,0.5626252968272816,
LY2019_P8+,0.5703012538171703,
RB2022_2_RecoveryEndurance,,
JJ2018_Ratio H/M normalized pP2___1,,
JAW2011_Ratio H/L HS_1,,
RB2022_3_PostEndurance,0.5453036982353578,
KS2014_Intensity pY_PV1,0.5600647954886969,
JAW2011_Ratio H/L LS1b_2,,
SR2019_MCF7_Biol_repl_2,,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),,
AS2011_Ratio H/L Normalized RNAi_1_1,,
AH2018_LFQ_M_4_X,0.5720029305610477,
NJH2024_Sub6_MICT_Pre,,
JJ2018_Ratio M/L normalized pP1___2,,
YP2020_Intensity C30_R2_mult_log2,,
NJH2024_Sub9_HIIT_Pre,,
AS2011_Ratio H/L Normalized Inhi_2_3,,
RM2024_Intensity D0-1___3,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,
KBE2022_Log2_Ex_28_U,0.5604429811935286,0.3982886107771058
GRW2016_Ratio H/L normalized SILAC 1___1,,
CF2017_FTE 17,0.5685060864141452,
LY2019_P2-,0.5510805061439912,
AH2018_LFQ_IT_1_X,0.5597710516313783,
JJ2018_Ratio H/L normalized pP3___1,,
RB2022_8_RecoveryStrength,0.5600526805959901,0.3970010366526896
WZ2023_Pe_005_20min,0.5846466285596765,0.39285358835425
AST2020_Control.2,0.5605411861916623,
NJH2025_Sub6_MICT_Mid,,
RCJD2014_10min_1,,
FSO2013_Ratio H/L normalized Rep2___3,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,0.560630602641336,
HS2024_3_I_T1,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,
CK2022_4 40-1,0.558503148706453,
SR2019_MCF10A_Biol_repl_4,,
KS2014_Intensity pY_C5,,
NJH2025_Sub4_MICT_Pre,,
NJH2024_Sub9_MICT_Post,,
CF2017_OSE 28,0.5610976985814906,
HS2024_5_B_T2,,
HS2024_6_I_T1,,
HS2024_5_B_T3,,
JJ2018_Ratio H/M normalized pP1___1,,
KBE2022_Log2_Ex_36_U,0.5633775687052237,0.3984127384564865
AH2018_TMTMS3_3_N,0.558663236422572,0.3804596905257751
SR2019_HCC1419_Biol_repl_2,,
FR2021_Intensity.N,,
AS2011_Ratio H/L Inhi_2_1,,
AH2018_SILAC_MR_1_C,0.5727556088294607,0.4055778523949947
NJH2024_Sub1_HIIT_Mid,,
NJH2025_Sub8_HIIT_Mid,,
EP2017_Mitotic R#3 log2 ratio,0.5743761917231759,
KBE2022_Log2_Ex_36_T,0.5627600547583281,0.398564680714449
NJH2025_Sub6_HIIT_Mid,,
WZ2023_Pu_005_30min,0.5791225010834568,0.3966467259392407
KS2014_Intensity C2,0.5658854030599866,
FSO2013_Ratio H/L normalized Rep1___2,,
RM2024_Intensity D2-2,,
KBE2022_Log2_Ex_42_T,0.5619429016978923,0.39905438791690767
CK2022_9 200-1,0.5488613537501319,0.39122878309918224
GRW2016_Ratio H/L normalized SILAC 2___1,,
JJ2018_Ratio H/M normalized pP3___2,,
DB2022_LFQ intensity R1.1,,
CK2022_10 200-1,0.5484797864386316,0.39101118507332155
NJH2024_Sub9_MICT_Mid,,
JAW2011_Ratio H/L_2,,
HS2024_7_I_N2,,
RBK2021_1332T Late,0.5594192853471881,
LY2019_P1-,0.5548935389448693,
RKK2015_TNF-α/basal.1,,
RKK2015_TNF-α/TNF-α+SC-514,,
CR2017_Ratio Replicate 2.5,0.5481698371152767,0.3952809714004658
HS2024_3_I_T3,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,,
AS2011_Ratio H/L Normalized RNAi_1,,
KS2014_Intensity E15_4,0.5581307893224772,0.39641703404330286
ZQ2022_C3,,
EJN2021_3_Rest_Ins,0.5581263431874911,
YP2020_Intensity P10_R2_mult_log2,,
MV2014_Ratio H/L normalized A1___3 (10 min),,
NJH2025_Sub1_MICT_Pre,,
KBE2022_Log2_Ex_39_T,0.5605173031978651,0.3979561004041947
FSO2013_Ratio H/M normalized Rep3___2,,
RM2024_Intensity D6-2,,
EP2017_Untreated R#1 log2 ratio,0.580855970436295,
RKK2015_SC-514/basal,,
RM2024_Intensity D6-1___3,,
WZ2023_Pu_010_10min,0.584883080200832,0.3971890381851889
NJH2025_Sub9_HIIT_Mid,,
SR2019_SKBR3_Biol_repl_4,,
HS2024_5_I_T3,,
KS2014_Intensity N1,0.5837088771310666,0.4022132460775089
NJH2024_Sub12_MICT_Post,,
TM2022_S2.8h.C,,
CR2017_Ratio Replicate 1,0.5510092048971525,
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,,
JJ2018_Ratio H/M normalized pP3,,
AH2018_SILAC_MR_2_C,0.5720579160850136,0.395020454620699
LATM2013_Log2 Ratio (Medium/Light) Forward,,
PG2020_Intensity 2h_A,0.56153831474681,
NJH2024_Sub6_MICT_Mid,,
NJH2025_Sub13_HIIT_Post,,
AH2018_SILAC_MR_3_X,0.5705518401632773,0.3906308694997339
JJ2018_Ratio H/M normalized___1,,
RCJD2014_15min_2,,
AS2011_Ratio H/L_2,,
AS2011_Ratio H/L Normalized,,
RN2012_H03,,
HS2024_5_B_N2,,
HS2024_5_I_N1,,
HS2024_6_I_N1,,
AR2021_KD 48h,0.5601062516001918,
FR2021_Intensity.B,,
RB2022_3_PreEndurance,0.5610823998385014,0.40095851674642086
HS2024_5_I_T1,,
NJH2024_Sub10_MICT_Pre,,
SR2019_LM2_Biol_repl_2,,
AST2020_anti-CD3,0.560352371069219,
SR2019_MDAMB231_Biol_repl_1,,
RM2024_Intensity D2-3___3,,
WZ2023_Pe_005_10min,0.5832164241991263,0.3991955516545929
KBE2022_Log2_Ex_29_U,0.5621636916315816,0.39706468444068166
HS2024_7_B_T1,,
AH2018_LFQ_M_2_X,0.5735512665415397,0.4028876029012054
AH2018_LFQ_IT_4_N,0.5602161856173458,
CK2022_15 200-1,0.5501971502341054,0.3881051807013419
RM2024_Intensity D4-1___2,,
JJ2018_Ratio H/M normalized,,
JJ2018_Ratio M/L normalized pP3___1,,
KBE2022_Log2_Ex_34_T,0.5610499412976773,0.3951569644126863
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,,
LY2019_P2+,0.5557960168201619,
LATM2013_Log2 Ratio (Light/Medium) Reverse,,
CK2022_2 200-1,0.5514360710570526,0.3922145532677861
AS2011_Ratio H/L Protein RNAi_2,,
MV2014_Ratio L/H normalized A3___1 (2 min),,
WZ2023_Su_010_30min,0.5872803966176551,0.402069136523211
RN2012_H01,,
KTGR2014_Ratio-Rapa 2 mins,,
EJN2021_2_Rest_Basal,0.5564030925978135,
KS2014_Intensity pY_E5_3,0.5542792079652963,
MM2018_Ratio H/L replicate 3,0.5635075888023038,
EP2017_Pervanadate R#1 normalized log2 ratio,0.5628030840319068,
HS2024_8_B_T3,,
YA2020_Reporter_intensity_Cancer_No.3,0.5621081060374076,
KBE2022_Log2_Ex_44_U,0.5614931818031555,0.3995160202156068
WZ2023_Pe_010_20min,0.5819450792788137,0.39479645646370515
KS2014_Intensity pY_C6,,
AS2011_Ratio H/L Normalized_3,,
RCJD2014_15min_mean,,
RB2022_3_PreStrength,0.5615230732004958,
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,
RCJD2014_10min_mean,,
KS2014_Intensity C1,0.5670982144031803,0.39380413249602625
FSO2013_Ratio H/M normalized Rep3___1,0.5573735548012121,
AH2018_SILAC_M_3_C,0.5618337155176908,
RKK2015_TNF-α+IKKb/TNF-α,,
RM2024_Intensity D0-3___2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,
AH2018_SILAC_M_2_C,0.5626755225951352,
AH2018_SILAC_M_2_X,0.5614348793142594,
KTGR2014_Ratio-Rapa 15 mins,,
RM2024_Intensity D4-2___1,,
KBE2022_Log2_Ex_15_T,0.5612034293730325,0.3977594720979294
VOI2024_0.1uM 24 h_1 di,,
WZ2023_Su_010_10min,0.5817891925861323,0.38921121556729343
PG2020_Intensity 6h_C,0.560655675768544,
