DatasetName,OSBP_M(368) OSBP_S(184) OSBP_S(185) OSBP_S(190) OSBP_S(193) OSBP_S(198) OSBP_S(237) OSBP_S(238) OSBP_S(240) OSBP_S(244) OSBP_S(323) OSBP_S(338) OSBP_S(351) OSBP_S(376) OSBP_S(379) OSBP_S(382) OSBP_S(385) OSBP_S(386) OSBP_S(389) OSBP_T(326) OSBP_T(332) OSBP_T(368) OSBP_T(377) OSBP_Y(767),OSBP_M(351) OSBP_M(367) OSBP_S(368) OSBP_T(3) OSBP_T(367)
RB2022_7_RecoveryEndurance,0.5357041439089533,
NJH2025_Sub12_HIIT_Post,0.5462749598039485,
EJN2021_4_Ex_Basal,0.533560302269911,
TM2022_S2.12h.B,0.5410108973640583,
RN2012_L15,0.523324846571784,
KS2014_Intensity pY_PV3,,
TM2022_S2.4h.B,0.5411542552534085,
PG2020_Intensity 4h_A,0.49991876905744226,
FSO2013_Ratio H/M normalized Rep2___2,0.5242341413174275,
TM2022_mock.4h.B,0.5417715911658988,
KBE2022_Log2_Ex_24_U,0.5290350798065591,
NJH2025_Sub13_MICT_Mid,0.5393813494781874,
KS2014_Intensity C3,0.544387696097839,
RB2022_1_PreSprint,0.5392921123521596,
HS2024_4_I_N1,0.5101473553156866,
CK2022_7 200-1,0.5432241450537024,
CK2022_5 200-1,0.5429579672949797,
CKC2017_log2 normalized phosphoproteomics_120min_rep#3,0.5326722696676663,
FSO2013_Ratio H/L normalized Rep2___1,0.5546302886804114,
NJH2024_Sub10_HIIT_Mid,0.5328980389088852,
RB2022_2_PostEndurance,0.5308570760949528,
AH2018_LFQ_2_C,0.5268116821430461,
AH2018_SILAC_MR_1_X,,
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,
IMM2018_normalised rep. int. Empty-2,0.5255525190856895,
RM2024_Intensity D4-1,,
KBE2022_Log2_Ex_25_U,0.5320087932879847,
AH2018_SILAC_3_C,,
EJN2021_5_Rest_Ins,0.5274152217127585,
VOI2024_0.1uM 24 h_3 di,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,0.5243177500059796,
DB2022_LFQ intensity L2.1,,
FSO2013_Ratio H/M normalized Rep1,0.5229906342300928,
CK2022_4 16-1,0.5163868394437111,
AS2011_Ratio H/L,,
SR2019_MCF7_Biol_repl_4,0.5386512874864974,
EJN2021_2_Ex_Ins,0.530318693759288,
AS2011_Ratio H/L Inhi_2_3,,
JAW2011_Ratio H/L LS1a_1,,
AH2018_LFQ_1_N,0.5253696664362465,
SAS2015_PLX/DMSO_Exp1,0.5372957785839528,
SFR2015_HL_log2_ratio_avg_c,0.5502586023229653,
JJ2018_Ratio M/L normalized pP2,0.5328612907934261,
NJH2024_Sub7_MICT_Mid,0.5418574320727779,
PG2020_Intensity 6h_B,0.5372053252550121,
FSO2013_Ratio H/L normalized Rep3,0.5265936970346445,
GRW2016_Ratio H/L normalized SILAC 2___2,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,0.5199470658379715,
JJ2018_Ratio M/L normalized,0.5466733948920773,
KTGR2014_Ratio-AA 30 mins,,
JW2021_After_1,,
NJH2025_Sub2_MICT_Mid,0.5448939267464522,
HS2024_6_B_N2,0.515351047344211,
KBE2022_Log2_Ex_9_T,0.5333327702676337,
AH2018_SILAC_IT_2_N,0.5302467818325044,
AH2018_SILAC_IT_1_X,0.5293689668272962,
HW2015_Ratio H/L normalized Exp3,0.5308308039530334,
HS2024_7_PD_T1,0.5388726243304239,
UK2020_UA_2,0.5224124716974615,
RM2024_Intensity D2-1___1,,
GF2025_P10_Sph,0.5495399383841918,
WZ2023_Pe_025_20min,0.5386741066956938,0.7218673756980796
JVO2010_Log2 Ratio M/L Normalized aphidicolin,,
AH2018_LFQ_2_N,0.5301758437056283,
HS2024_4_I_N2,0.5011264125846081,
AH2018_TMTMS2_3_N,0.5477313649264601,
RN2012_H06,0.5360235811994039,
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,
HS2024_4_PD_T3,0.5367993775350169,
WZ2023_Su_005_30min,0.5418300402142976,0.698356905647198
SR2019_HCC1419_Biol_repl_4,0.5387795958125451,
JJ2018_Ratio H/M normalized___2,0.5314900665115494,
SR2019_JIMT1_Biol_repl_3,0.5401739233164524,
AS2011_Ratio H/L Protein,,
UK2020_HCM_3,0.5211433170710235,
NJH2024_Sub10_HIIT_Post,0.5342266091815956,
CR2017_Ratio Replicate 3.1,0.5354067811417361,
WZ2023_Su_025_10min,0.5385504582481698,0.7090119232009171
AH2018_LFQ_IT_4_X,,
CP2009_Ratio H/L,,
VOI2024_0.1uM 24 h_3 mono,,
RB2022_4_RecoverySprint,0.5283770426100094,
RM2024_Intensity D6-3,,
WZ2023_Su_005_20min,0.538299299770134,0.6982929552398975
CW2012_10 µM Gef/control Experiment 1 Replicate B,,
SFR2015_HL_log2_ratio_avg_a,0.5352302396495149,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,
RB2022_1_PreEndurance,0.5366672737986983,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,
LG2023_GSK3α-2_intensity,,
EP2017_Pervanadate R#1 log2 ratio,0.5486452737523743,
NJH2025_Sub6_HIIT_Post,0.5333483915631828,
RB2022_6_RecoverySprint,0.5369268914751183,
KS2014_Intensity,0.5505804694050355,
MV2014_Ratio H/M normalized A2___1 (2 min),0.5306882327430691,
PG2020_Intensity 8h_D,0.5171010849498417,
LY2019_P7+,0.5200057163266787,
EP2017_Untreated R#1 normalized log2 ratio,0.5350488848916258,
RN2012_L10,0.5318614463115651,
PG2020_Intensity 4h_C,0.5158480180533673,
EP2017_Mitotic R#3 normalized log2 ratio,0.5180011336496172,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,
DB2022_LFQ intensity L1,,
KBE2022_Log2_Ex_24_T,0.5289929346281245,
RB2022_8_PostStrength,0.5270314381738692,
AH2018_SILAC_IT_2_X,0.5300958407540228,
HS2024_4_B_T3,0.509613491541577,
NJH2024_Sub2_HIIT_Post,0.5375434103464789,
HS2024_8_B_N2,0.5347800327151354,
NJH2025_Sub8_HIIT_Pre,0.5480397724353877,
JJ2018_Ratio H/L normalized pP2___1,0.5331779368147185,
HS2024_8_I_T2,0.5257709634680889,
KBE2022_Log2_Ex_6_U,0.5308793058936304,
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,,
CR2017_Ratio Replicate 1.1,0.5252847326453719,
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,0.5320206298433289,
MV2014_Ratio M/H normalized B3___2 (30 min),,
CK2022_16 200-1,0.5359987238226119,
VOI2024_0.1uM 2 h_3 di,,
EP2017_Mitotic R#1 normalized log2 ratio,0.5203636443285283,
GF2025_P9_Sph,0.5437614287464986,
CK2022_6 200-1,0.5438966548431107,
NJH2024_Sub7_MICT_Post,0.5430064545643217,
AH2018_TMTMS3_2_X,0.499467182182134,
NJH2024_Sub8_HIIT_Post,0.5484279318969969,
DB2022_LFQ intensity R1,,
JW2015_Intensity cap3,,
SR2019_HCC1954_Biol_repl_1,0.5433300336243887,
HS2024_4_I_T2,0.5282238719119109,
NJH2024_Sub2_MICT_Mid,0.5448939267464522,
VOI2024_0.1uM 2 h_2 mono,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,
HS2024_4_PD_T1,0.541680065711064,
SAS2015_AZD/DMSO_Exp1,0.5169831599601064,
NJH2024_Sub1_MICT_Mid,0.5476863338085481,
IMM2018_normalised rep. int. CDK5L-3,0.507364375797516,
HS2024_3_B_T3,0.5389400280273066,
MV2014_Ratio L/H normalized A3___2 (2 min),0.5250443351045931,
NJH2025_Sub13_MICT_Pre,0.541446882990866,
SR2019_MDAMB231_Biol_repl_3,0.5370234626797006,
GRW2016_Ratio H/L normalized SILAC 4___1,,
MM2018_Ratio H/L replicate1,0.5304346893298997,
PG2020_Intensity 2h_D,0.5097538676878015,
EP2017_Untreated R#3 normalized log2 ratio,0.5632930551173929,
MV2014_Ratio M/H normalized A3___3 (10 min),,
NJH2024_Sub7_HIIT_Pre,0.5425720090880285,
JAW2011_Ratio H/L LS2,,
CK2022_8 200-1,0.5424965707397144,
KS2014_Intensity pY_C4,,
CR2017_Ratio Replicate 3.5,0.5525999414373949,
RB2022_7_PostEndurance,0.5227667684949948,
NJH2025_Sub4_HIIT_Pre,0.5317336613535336,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,0.5322484973973687,
TM2022_mock.12h.A,0.5414231911798827,
JJ2018_Ratio H/L normalized pP1,0.5379202817837662,
EP2017_Pervanadate R#2 normalized log2 ratio,0.5358842321479326,
AS2011_Ratio H/L Normalized by Protein (Unnormalized),,
KS2014_Intensity pY_E5_4,,
RM2024_Intensity D4-3___2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,0.5312552696082229,
AH2018_SILAC_2_C,0.5309658056701579,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
HS2024_7_I_N1,0.5619999120604491,
KBE2022_Log2_Ex_29_T,0.5298038580133986,
HS2024_7_I_T2,0.5421601761448995,
AS2011_Ratio H/L Normalized RNAi_2_3,,
CW2012_10 µM Gef/control Experiment 3 Replicate B,,
HS2024_6_B_T2,0.5163870747236555,
AMK2021_45I_p5,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,
SAS2015_PLX/DMSO_Exp2,0.5103133667164274,
EJN2021_1_Ex_Basal,0.5308193060586346,
FR2021_Intensity.M,0.5278149241163661,
RB2022_2_PostSprint,0.5262958833177919,
AH2018_SILAC_MR_3_N,,
MV2014_Ratio H/L normalized B1___3 (30 min),,
CF2017_FTE 13,0.5342665481196173,
PG2020_Intensity CT_C,0.5267684143140839,
ZCP2016_Ratio H/L Rep 1,0.543320010765567,
FS2019_db/db2,0.5329716284264238,
KS2014_Intensity pY_PV4,,
KBE2022_Log2_Ex_39_U,0.5313641595841718,
EP2017_Untreated R#3 log2 ratio,0.5624133312036269,
RB2022_2_PostStrength,0.5281488420933266,
AS2011_Ratio H/L Normalized_1,,
MV2014_Ratio M/H normalized A3___2 (10 min),,
CR2017_Ratio Replicate 3.4,0.5481930832835517,
HS2024_8_PD_T2,0.5247940595602159,
FS2019_Ctr2,0.5332908067832706,
RB2022_6_PreEndurance,0.5336772947776597,
FR2021_Norm.Intensity.G,0.5336802050302979,
NJH2025_Sub9_HIIT_Post,0.5466038520668517,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,0.5318471598557063,
RM2024_Intensity D4-3,,
HS2024_8_B_N1,0.5283244475818937,
NJH2025_Sub10_MICT_Mid,0.5403832047816417,
KBE2022_Log2_Ex_15_U,0.5342655906981736,
AS2011_Ratio H/L Normalized Inhi_2,,
RKK2015_TNF-α/SC-514,0.5281033160737232,
RB2022_3_PreSprint,0.5295326487368647,
CR2017_Ratio Replicate 2.3,0.5270656954945508,
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,
GF2025_P4_Adh,0.5302671403144791,
YA2020_Reporter_intensity_Normal_No.2,0.5374550019249362,
YP2020_Intensity P30_R2_mult_log2,0.5232146643169083,
NJH2025_Sub13_MICT_Post,0.5412933197783681,
HS2024_4_B_N2,0.5196440690239358,
HS2024_3_PD_T3,0.5403824854757683,
AMK2021_120R_p3,,
MV2014_Ratio L/H normalized A3___3 (2 min),,
NJH2025_Sub10_HIIT_Pre,0.5378874122967022,
FR2021_Intensity.G,0.5399015643186168,
RAM2015_Log2 C,0.5501734713054273,
AS2011_Ratio H/L Proteins Inhi_1,,
FSO2013_Ratio H/M normalized Rep1___3,0.5157509992241499,
AH2018_LFQ_M_2_N,0.5291528208476078,
MV2014_Ratio M/L normalized A1___3 (2 min),,
KBE2022_Log2_Ex_40_T,0.5298296502019576,
CK2022_2 16-1,0.513681118826199,
RAM2015_Log2 B,0.5375410650123007,
YP2020_Intensity C10_R1_mult_log2,0.5318413239806118,
FSO2013_Ratio M/L normalized Rep1___2,0.5516782142096531,
NJH2025_Sub8_MICT_Pre,0.5479153907259127,
EJN2021_4_Rest_Basal,0.5289261757634355,
YB2013_Ratio_H_L_Normalized_in_experiment_2,,
JJ2018_Ratio H/M normalized pP3___1,0.5393892493979984,
VOI2024_Veh2 mono,,
HS2024_6_B_T1,0.5101263682838024,
UK2020_HCM_5,0.5221458421798831,
NJH2025_Sub10_HIIT_Post,0.5342266091815956,
VOI2024_0.1uM 2 h_3 mono,,
JW2015_Intensity pre3,,
AS2011_Ratio H/L Normalized Inhi_2_1,,
DL2023_24h-3,0.5396386491071387,
HS2024_7_PD_T3,0.541127272671002,
PG2020_Intensity Mock_10h_B,0.5335512669718435,
WZ2023_Su_025_30min,0.539685191968291,0.7092219719469535
AH2018_LFQ_4_N,0.5205030233853452,
CR2017_Ratio Replicate 1.2,0.5676590329059371,
AS2011_Ratio H/L Normalized by Proteins,,
RB2022_6_RecoveryStrength,0.5412442660649891,
HS2024_8_I_N1,0.5322973868578925,
AMK2021_Ctrl_p3,,
AS2011_Ratio H/L Protein Inhi_2,,
HH2022_Reporter intensity 7,,
AH2018_SILAC_M_1_X,0.5319257731887345,
RB2022_7_PreEndurance,0.5194379782988793,
VOI2024_0.1uM 24 h_2 di,,
DL2023_control-2,0.5358364965404498,
LY2019_P6+,0.5310390683026455,
DB2022_LFQ intensity R2,,
GF2025_P6_Adh,0.4942571180674679,
VOI2024_Veh1 di,,
AS2011_Ratio H/L RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,
VOI2024_Veh3 mono,,
HS2024_5_I_T2,0.5120327577772334,
NJH2025_Sub7_HIIT_Mid,0.5450362015363974,
MV2014_Ratio H/L normalized B1___1 (30 min),0.5258420444799182,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,
RB2022_6_PostSprint,0.5294488462199068,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,
AS2011_Ratio H/L Inhi_1,,
AS2011_Ratio H/L Normalized RNAi_1_2,,
AH2018_TMTMS3_2_C,0.49231863577271234,
SR2019_Hs578T_Biol_repl_4,0.5302055718197238,
RB2022_8_PreStrength,0.5349379433762248,
KS2014_Intensity C5,0.5505311883211039,
RM2024_Intensity D0-1,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,
YP2020_Intensity P30_R1_mult_log2,0.5105551503237619,
NJH2025_Sub2_HIIT_Pre,0.5475143271959603,
RB2022_3_RecoveryEndurance,0.5235934213875126,
RNJ2017_Log2_ratio_Tstim:Trest_D2,0.5331962325485705,
GF2025_P9_Adh,0.5133290634392624,
RB2022_3_PostStrength,0.5199672015446125,
TM2022_S2.8h.A,0.5416346094577639,
AS2011_Ratio H/L RNAi_1_1,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,
NJH2025_Sub2_MICT_Pre,0.5462190488068264,
MV2014_Ratio L/M normalized A2___3 (10 min),,
MV2014_Ratio H/M normalized A2___3 (2 min),,
HS2024_4_B_T2,0.5104737072004765,
SR2019_BT549_Biol_repl_1,0.5360643360828968,
AH2018_LFQ_M_4_N,0.5247264301826213,
NJH2024_Sub8_HIIT_Mid,0.5484238644360767,
PG2020_Intensity 8h_B,0.5411956808080346,
AH2018_LFQ_2_X,0.5265402042529238,
PG2020_Intensity 2h_B,0.4897686199997651,
AS2011_Ratio H/L Proteins RNAi_1,,
RB2022_4_PostSprint,0.5279463213213099,
KS2014_Intensity E15_3,0.5531077560826888,
GF2025_P3_Sph,0.539310299097018,
DB2022_LFQ intensity L2,,
MV2014_Ratio H/L normalized A1___1 (10 min),0.5361015356125056,
AH2018_SILAC_1_C,0.5296216242602971,
NJH2024_Sub1_HIIT_Pre,0.5481378073273772,
FSO2013_Ratio M/L normalized Rep2___2,0.5516027235145128,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),,0.7158726779202899
AS2011_Ratio H/L RNAi_2_3,,
AH2018_SILAC_IT_1_N,0.5304636448891683,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,
RB2022_4_PreEndurance,0.5166860439318653,
JJ2018_Ratio M/L normalized pP1,0.5456384906462443,
CR2017_Ratio Replicate 2.4,0.5275359756072303,
ZQ2022_N1,0.5324018076396863,
LY2019_P6-,0.5323940855816318,
RM2024_Intensity D2-3,,
UK2020_HCM_1,0.5199283923090533,
JW2015_Intensity pre2,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,
RM2024_Intensity D2-1,,
NJH2025_Sub12_MICT_Post,0.5467674522115863,
MV2014_Ratio H/M normalized B2___2 (5 min),,
RN2012_L14,0.5317166154904529,
AH2018_LFQ_3_N,0.5317303024972928,
RKK2015_TNF-α/IKKb,0.5211412883796176,
SFR2015_HL_log2_ratio_std_b,0.5399081766072579,
UK2020_UA_1,0.519863706213401,
KBE2022_Log2_Ex_13_U,0.5355410040064618,
AS2011_Ratio H/L Normalized Inhi_1,,
RNJ2017_Log2_ratio_Tsup:Trest_D2,0.5325735754267389,
RB2022_1_RecoverySprint,0.5322046730920137,
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,0.5331773666085015,
JJ2018_Ratio H/L normalized pP3,0.5331294102612885,
CK2022_7 40-1,0.5339110029652423,
AS2011_Ratio H/L Inhi_1_3,,
NJH2025_Sub10_HIIT_Mid,0.5328980389088852,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,
JAW2011_Ratio H/L LS1b_1,,
PG2020_Intensity 4h_B,0.517138854013539,
SR2019_BT549_Biol_repl_2,0.5349755121553706,
RM2024_Intensity D4-2,,
DB2022_LFQ intensity R2.2,,
JJ2018_Ratio H/L normalized,0.5324067353956109,
RB2022_5_PostEndurance,0.5196984298589067,
HS2024_5_PD_T2,0.519890614102108,
WZ2023_Su_025_20min,0.539717133309091,0.7069598204076621
RM2024_Intensity D2-2___1,,
IMM2018_normalised rep. int. CDK5L-2,0.5214890584396813,
LY2019_P8-,0.5067130198411861,
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,0.5302172603726455,
FSO2013_Ratio H/L normalized Rep1,0.5600982151081114,
NJH2024_Sub2_HIIT_Pre,0.5475143271959603,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,0.5320537383435638,
CK2022_13 40-1,0.5348127363293022,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,
RN2012_H02,0.5382784312098123,
PG2020_Intensity 10h_D,0.5368963403150165,
RB2022_8_PreEndurance,0.5328137363392457,
HS2024_3_B_N2,0.5221584015864509,
EJN2021_4_Ex_Ins,0.5315296835649853,
AS2011_Ratio H/L Normalized by Protein,,
EJN2021_1_Ex_Ins,0.5350443884387283,
EP2017_Pervanadate R#3 log2 ratio,0.5402460442640479,
FSO2013_Ratio M/L normalized Rep1___3,0.5598048459175119,
NJH2025_Sub4_HIIT_Mid,0.5232025539116177,
RCJD2014_5min_2,0.5410952597555347,
RB2022_6_PostStrength,0.5359318693828939,
AH2018_SILAC_MR_3_C,,
AH2018_LFQ_M_4_C,0.5244436322553238,
NJH2024_Sub4_MICT_Pre,0.5231598026286007,
AS2011_Ratio H/L Normalized Inhi_1_1,,
DL2023_12h-1,0.5358526142357926,
MV2014_Ratio L/M normalized B2___1 (30 min),0.5333057090549351,
DB2022_LFQ intensity L1.1,,
NJH2025_Sub6_MICT_Pre,0.5322341766630002,
NJH2025_Sub6_MICT_Post,0.5327363509282681,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,0.5320785623888452,
RN2012_H04,0.5330075472789827,
CK2022_6 40-1,0.5339765179633276,
DB2022_LFQ intensity R2.1,,
KBE2022_Log2_Ex_42_U,0.5338466385178402,
LY2019_P3-,0.5233940330647988,
FR2021_Intensity.A,0.53136256281125,
EJN2021_3_Ex_Ins,0.5293636609485416,
MV2014_Ratio M/L normalized A1___1 (2 min),0.5346784997822301,
WZ2023_Pe_005_30min,0.531870200232532,0.70604928674033
HS2024_8_PD_T3,0.535942651525571,
EJN2021_3_Ex_Basal,0.5304699841104343,
AST2020_Control.1,0.5290492077121226,
JW2015_Intensity cap1,,
PG2020_Intensity CT_A,0.5231682836351583,
FS2019_Ctr3,0.5323878256361222,
WZ2023_Pu_025_20min,0.5418130658037836,0.7231145383240896
NJH2025_Sub4_MICT_Post,0.5310738427587319,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,,
GF2025_P10_Adh,0.5258617694590784,
RB2022_1_RecoveryStrength,0.5367557926639533,
SR2019_HCC1954_Biol_repl_4,0.5431656944344682,
FR2021_Norm.Intensity.N,0.5336229498918974,
HS2024_5_B_N1,0.5269637413573695,
FSO2013_Ratio H/M normalized Rep3___3,0.5484861127658243,
AH2018_TMTMS2_2_C,0.5471048098168211,
RB2022_4_PreSprint,0.5164755971641799,
DB2022_Intensity R2,,
AH2018_TMTMS2_Pool,0.5041413916079215,
HS2024_8_I_N2,0.5349269129600372,
RB2022_3_RecoveryStrength,0.5230781507734865,
NJH2024_Sub6_HIIT_Mid,0.5332004336839345,
AH2018_SILAC_M_1_C,0.5302726184540024,
LY2019_P8+,0.5237478121299386,
RB2022_2_RecoveryEndurance,0.529020431249217,
JJ2018_Ratio H/M normalized pP2___1,0.5332635571119354,
JAW2011_Ratio H/L HS_1,,
RB2022_3_PostEndurance,0.5145826677286031,
KS2014_Intensity pY_PV1,,
JAW2011_Ratio H/L LS1b_2,,
SR2019_MCF7_Biol_repl_2,0.5357763769272833,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),,0.7154477061170486
AS2011_Ratio H/L Normalized RNAi_1_1,,
AH2018_LFQ_M_4_X,,
NJH2024_Sub6_MICT_Pre,0.5322341766630002,
JJ2018_Ratio M/L normalized pP1___2,0.5434350031538858,
YP2020_Intensity C30_R2_mult_log2,0.5350257124883517,
NJH2024_Sub9_HIIT_Pre,0.5458243316546468,
AS2011_Ratio H/L Normalized Inhi_2_3,,
RM2024_Intensity D0-1___3,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,
KBE2022_Log2_Ex_28_U,0.5319349832140176,
GRW2016_Ratio H/L normalized SILAC 1___1,,
CF2017_FTE 17,0.5267854172626592,
LY2019_P2-,0.536400834472528,
AH2018_LFQ_IT_1_X,0.5317704131954046,
JJ2018_Ratio H/L normalized pP3___1,0.5331464601032337,
RB2022_8_RecoveryStrength,0.5298892427564249,
WZ2023_Pe_005_20min,0.5353470537871873,0.7043629610826834
AST2020_Control.2,0.5284973176366041,
NJH2025_Sub6_MICT_Mid,0.5271125893806756,
RCJD2014_10min_1,0.5219690968290566,
FSO2013_Ratio H/L normalized Rep2___3,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,,
HS2024_3_I_T1,0.5295381750010341,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,
CK2022_4 40-1,0.535825668737788,
SR2019_MCF10A_Biol_repl_4,0.5393742859926859,
KS2014_Intensity pY_C5,,
NJH2025_Sub4_MICT_Pre,0.5231598026286007,
NJH2024_Sub9_MICT_Post,0.5473771373327546,
CF2017_OSE 28,0.5338932084503197,
HS2024_5_B_T2,0.4890545423946205,
HS2024_6_I_T1,0.5636612127953867,
HS2024_5_B_T3,0.5000424010074734,
JJ2018_Ratio H/M normalized pP1___1,0.5272983585918404,
KBE2022_Log2_Ex_36_U,0.5385242529723516,
AH2018_TMTMS3_3_N,0.4940776920691319,
SR2019_HCC1419_Biol_repl_2,0.537630112736145,
FR2021_Intensity.N,0.53358248911245,
AS2011_Ratio H/L Inhi_2_1,,
AH2018_SILAC_MR_1_C,,
NJH2024_Sub1_HIIT_Mid,0.5484358578767307,
NJH2025_Sub8_HIIT_Mid,0.5484238644360767,
EP2017_Mitotic R#3 log2 ratio,0.5235455306968348,
KBE2022_Log2_Ex_36_T,0.5359390229609119,
NJH2025_Sub6_HIIT_Mid,0.5332004336839345,
WZ2023_Pu_005_30min,0.5368707296554195,0.6877392441099258
KS2014_Intensity C2,0.5498579732633001,
FSO2013_Ratio H/L normalized Rep1___2,,
RM2024_Intensity D2-2,,
KBE2022_Log2_Ex_42_T,0.5319196830311884,
CK2022_9 200-1,0.5465349702304222,
GRW2016_Ratio H/L normalized SILAC 2___1,,
JJ2018_Ratio H/M normalized pP3___2,,
DB2022_LFQ intensity R1.1,,
CK2022_10 200-1,0.5493193755835717,
NJH2024_Sub9_MICT_Mid,0.5457634736128082,
JAW2011_Ratio H/L_2,,
HS2024_7_I_N2,0.5625266480350747,
RBK2021_1332T Late,0.5325931521773265,
LY2019_P1-,0.5404398634569995,
RKK2015_TNF-α/basal.1,0.5374901819316796,
RKK2015_TNF-α/TNF-α+SC-514,0.5403935225498181,
CR2017_Ratio Replicate 2.5,0.5238113090836672,
HS2024_3_I_T3,0.5081675932888937,
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,0.533113701851548,
AS2011_Ratio H/L Normalized RNAi_1,,
KS2014_Intensity E15_4,0.5518654544328094,
ZQ2022_C3,0.5337665171243868,
EJN2021_3_Rest_Ins,0.5249766624406949,
YP2020_Intensity P10_R2_mult_log2,0.5365615679951593,
MV2014_Ratio H/L normalized A1___3 (10 min),,
NJH2025_Sub1_MICT_Pre,0.5477471484175674,
KBE2022_Log2_Ex_39_T,0.5304759138131674,
FSO2013_Ratio H/M normalized Rep3___2,0.5178069820015946,
RM2024_Intensity D6-2,,
EP2017_Untreated R#1 log2 ratio,0.5344255346642578,
RKK2015_SC-514/basal,0.5254786247688896,
RM2024_Intensity D6-1___3,,
WZ2023_Pu_010_10min,0.5406974420231212,0.7134124752265898
NJH2025_Sub9_HIIT_Mid,0.5467713040364657,
SR2019_SKBR3_Biol_repl_4,0.5447266223368384,
HS2024_5_I_T3,0.5210096069127494,
KS2014_Intensity N1,0.5431187946091771,
NJH2024_Sub12_MICT_Post,0.5467674522115863,
TM2022_S2.8h.C,0.5420871500389077,
CR2017_Ratio Replicate 1,0.5508423253202388,
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,0.5302547719494525,
JJ2018_Ratio H/M normalized pP3,0.5394037662700386,
AH2018_SILAC_MR_2_C,,
LATM2013_Log2 Ratio (Medium/Light) Forward,,
PG2020_Intensity 2h_A,0.517483397471368,
NJH2024_Sub6_MICT_Mid,0.5271125893806756,
NJH2025_Sub13_HIIT_Post,0.5436052984381734,
AH2018_SILAC_MR_3_X,,
JJ2018_Ratio H/M normalized___1,0.5267065628578737,
RCJD2014_15min_2,0.5717022906467822,
AS2011_Ratio H/L_2,,
AS2011_Ratio H/L Normalized,,
RN2012_H03,,
HS2024_5_B_N2,0.497005660995887,
HS2024_5_I_N1,0.5067985761463396,
HS2024_6_I_N1,0.5383535367511098,
AR2021_KD 48h,0.48922334758181246,
FR2021_Intensity.B,0.5462315202656872,
RB2022_3_PreEndurance,,
HS2024_5_I_T1,0.5098651333891895,
NJH2024_Sub10_MICT_Pre,0.540424833171068,
SR2019_LM2_Biol_repl_2,0.5344234260565511,
AST2020_anti-CD3,0.5285658762758082,
SR2019_MDAMB231_Biol_repl_1,0.5384304247865969,
RM2024_Intensity D2-3___3,,
WZ2023_Pe_005_10min,0.5336998784097619,0.7198729273131027
KBE2022_Log2_Ex_29_U,0.5303445454347572,
HS2024_7_B_T1,0.5611836005330209,
