DatasetName,PHF2_S(1053) PHF2_S(1056) PHF2_S(1058) PHF2_S(1059) PHF2_S(3) PHF2_S(447) PHF2_S(458) PHF2_S(459) PHF2_S(463) PHF2_S(467) PHF2_S(469) PHF2_S(474) PHF2_S(533) PHF2_S(534) PHF2_S(537) PHF2_S(539) PHF2_S(612) PHF2_S(625) PHF2_S(638) PHF2_S(640) PHF2_S(655) PHF2_S(671) PHF2_S(674) PHF2_S(681) PHF2_S(705) PHF2_S(730) PHF2_S(733) PHF2_S(734) PHF2_S(738) PHF2_S(740) PHF2_S(853) PHF2_S(879) PHF2_S(882) PHF2_S(896) PHF2_S(897) PHF2_S(899) PHF2_S(905) PHF2_T(479) PHF2_T(535) PHF2_T(541) PHF2_T(6) PHF2_T(654) PHF2_Y(877),PHF2_T(907)
FSO2013_Ratio H/L normalized Rep2___1,0.5101608314493855,
NJH2024_Sub10_HIIT_Mid,0.5150316227423024,
RB2022_2_PostEndurance,0.5165707894019778,
AH2018_LFQ_2_C,0.5175141150651289,
AH2018_SILAC_MR_1_X,0.5168042781821424,
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,
IMM2018_normalised rep. int. Empty-2,0.5140195001831427,
RM2024_Intensity D4-1,,
KBE2022_Log2_Ex_25_U,0.5214941959493781,
AH2018_SILAC_3_C,0.5125571656412856,
EJN2021_5_Rest_Ins,0.5121779521195922,
VOI2024_0.1uM 24 h_3 di,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,,
DB2022_LFQ intensity L2.1,,
FSO2013_Ratio H/M normalized Rep1,0.5247813146580201,
CK2022_4 16-1,0.5166202313081623,
AS2011_Ratio H/L,,
SR2019_MCF7_Biol_repl_4,,
EJN2021_2_Ex_Ins,0.5107921740291342,
AS2011_Ratio H/L Inhi_2_3,,
JAW2011_Ratio H/L LS1a_1,,
AH2018_LFQ_1_N,,
SAS2015_PLX/DMSO_Exp1,0.5172418574075062,
SFR2015_HL_log2_ratio_avg_c,,
JJ2018_Ratio M/L normalized pP2,,
NJH2024_Sub7_MICT_Mid,0.5173745574452877,
PG2020_Intensity 6h_B,0.5148378153626284,
FSO2013_Ratio H/L normalized Rep3,0.514397555487373,
GRW2016_Ratio H/L normalized SILAC 2___2,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,0.49448695995081554,
JJ2018_Ratio M/L normalized,,
KTGR2014_Ratio-AA 30 mins,,
JW2021_After_1,,
NJH2025_Sub2_MICT_Mid,0.5172024613655574,
HS2024_6_B_N2,0.5356279486106202,
KBE2022_Log2_Ex_9_T,0.5199259401048125,
AH2018_SILAC_IT_2_N,0.5118964182550735,
AH2018_SILAC_IT_1_X,0.5175517551895727,
HW2015_Ratio H/L normalized Exp3,,
HS2024_7_PD_T1,0.5101781808442821,
UK2020_UA_2,,
RM2024_Intensity D2-1___1,,
GF2025_P10_Sph,0.5207581171520731,
WZ2023_Pe_025_20min,0.5258769922360317,
JVO2010_Log2 Ratio M/L Normalized aphidicolin,,
AH2018_LFQ_2_N,0.5178532046108636,
HS2024_4_I_N2,0.5123526277089016,
AH2018_TMTMS2_3_N,0.5154865903525269,
RN2012_H06,0.5177786496614578,
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,
HS2024_4_PD_T3,0.5313115403589252,
WZ2023_Su_005_30min,0.5282127746475695,
SR2019_HCC1419_Biol_repl_4,,
JJ2018_Ratio H/M normalized___2,,
SR2019_JIMT1_Biol_repl_3,,
AS2011_Ratio H/L Protein,,
UK2020_HCM_3,,
NJH2024_Sub10_HIIT_Post,0.5151112803050962,
CR2017_Ratio Replicate 3.1,0.5179284884566056,
WZ2023_Su_025_10min,0.5288270199092949,
AH2018_LFQ_IT_4_X,0.5121929956843598,
CP2009_Ratio H/L,,
VOI2024_0.1uM 24 h_3 mono,,
RB2022_4_RecoverySprint,0.5139318569154429,
RM2024_Intensity D6-3,,
WZ2023_Su_005_20min,0.5280341515714133,
CW2012_10 µM Gef/control Experiment 1 Replicate B,,
SFR2015_HL_log2_ratio_avg_a,,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,
RB2022_1_PreEndurance,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,
LG2023_GSK3α-2_intensity,0.5179644003182304,
EP2017_Pervanadate R#1 log2 ratio,0.5233672162744301,
NJH2025_Sub6_HIIT_Post,0.5178857478848709,
RB2022_6_RecoverySprint,0.5105134451970095,
KS2014_Intensity,0.5179220232639512,
MV2014_Ratio H/M normalized A2___1 (2 min),0.5196890297409954,
PG2020_Intensity 8h_D,0.5158352267681646,
LY2019_P7+,0.518896146374555,
EP2017_Untreated R#1 normalized log2 ratio,0.5217946376753456,
RN2012_L10,0.5167443572173217,
PG2020_Intensity 4h_C,,
EP2017_Mitotic R#3 normalized log2 ratio,0.5118196342355527,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,
DB2022_LFQ intensity L1,,
KBE2022_Log2_Ex_24_T,0.5186920347274391,
RB2022_8_PostStrength,0.5230832400455775,
AH2018_SILAC_IT_2_X,0.5175643446576743,
HS2024_4_B_T3,0.5241992713090823,
NJH2024_Sub2_HIIT_Post,0.5162844176633123,
HS2024_8_B_N2,0.5109529506016088,
NJH2025_Sub8_HIIT_Pre,,
JJ2018_Ratio H/L normalized pP2___1,,
HS2024_8_I_T2,0.5233835407343,
KBE2022_Log2_Ex_6_U,0.5152624481462059,
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,,
CR2017_Ratio Replicate 1.1,0.5126728005019671,
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,,
MV2014_Ratio M/H normalized B3___2 (30 min),,
CK2022_16 200-1,0.5182290860505675,
VOI2024_0.1uM 2 h_3 di,,
EP2017_Mitotic R#1 normalized log2 ratio,0.5182806150070739,
GF2025_P9_Sph,0.5172425856692849,
CK2022_6 200-1,0.5113570976923636,
NJH2024_Sub7_MICT_Post,0.5172711771909004,
AH2018_TMTMS3_2_X,0.516360089596454,
NJH2024_Sub8_HIIT_Post,,
DB2022_LFQ intensity R1,,
JW2015_Intensity cap3,,
SR2019_HCC1954_Biol_repl_1,,
HS2024_4_I_T2,0.5105620391156483,
NJH2024_Sub2_MICT_Mid,0.5172024613655574,
VOI2024_0.1uM 2 h_2 mono,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,
HS2024_4_PD_T1,0.5238770163308787,
SAS2015_AZD/DMSO_Exp1,0.5099215196767483,
NJH2024_Sub1_MICT_Mid,0.5111253220941079,
IMM2018_normalised rep. int. CDK5L-3,0.5152260373746501,
HS2024_3_B_T3,0.5031196009258238,
MV2014_Ratio L/H normalized A3___2 (2 min),,
NJH2025_Sub13_MICT_Pre,,
SR2019_MDAMB231_Biol_repl_3,,
GRW2016_Ratio H/L normalized SILAC 4___1,,
MM2018_Ratio H/L replicate1,0.5147536659456566,
PG2020_Intensity 2h_D,,
EP2017_Untreated R#3 normalized log2 ratio,0.5000126415966958,
MV2014_Ratio M/H normalized A3___3 (10 min),,
NJH2024_Sub7_HIIT_Pre,0.5172650916701542,
JAW2011_Ratio H/L LS2,,
CK2022_8 200-1,0.510561240144466,
KS2014_Intensity pY_C4,,
CR2017_Ratio Replicate 3.5,0.4834501456325361,
RB2022_7_PostEndurance,0.5115842099139853,
NJH2025_Sub4_HIIT_Pre,0.5163848102620663,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,,
TM2022_mock.12h.A,0.5157933320398237,
JJ2018_Ratio H/L normalized pP1,,
EP2017_Pervanadate R#2 normalized log2 ratio,0.5218041252048617,
AS2011_Ratio H/L Normalized by Protein (Unnormalized),,
KS2014_Intensity pY_E5_4,,
RM2024_Intensity D4-3___2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,,
AH2018_SILAC_2_C,,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
HS2024_7_I_N1,0.5197338864297816,
KBE2022_Log2_Ex_29_T,0.5220160266594344,
HS2024_7_I_T2,0.5183801771010697,
AS2011_Ratio H/L Normalized RNAi_2_3,,
CW2012_10 µM Gef/control Experiment 3 Replicate B,,
HS2024_6_B_T2,0.49591686054582945,
AMK2021_45I_p5,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,
SAS2015_PLX/DMSO_Exp2,0.514807994472683,
EJN2021_1_Ex_Basal,0.5109651666790497,
FR2021_Intensity.M,0.5140210705943772,
RB2022_2_PostSprint,0.515214951366622,
AH2018_SILAC_MR_3_N,0.5167415230177422,
MV2014_Ratio H/L normalized B1___3 (30 min),,
CF2017_FTE 13,0.5144238989753402,
PG2020_Intensity CT_C,,
ZCP2016_Ratio H/L Rep 1,0.5152770532011054,
FS2019_db/db2,0.5154938899362335,
KS2014_Intensity pY_PV4,,
KBE2022_Log2_Ex_39_U,0.517868688601877,
EP2017_Untreated R#3 log2 ratio,0.49909829772140984,
RB2022_2_PostStrength,0.5206040949064875,
AS2011_Ratio H/L Normalized_1,,
MV2014_Ratio M/H normalized A3___2 (10 min),,
CR2017_Ratio Replicate 3.4,0.4863441126650718,
HS2024_8_PD_T2,0.518918105848872,
FS2019_Ctr2,0.5145769048580983,
RB2022_6_PreEndurance,0.5133016960608098,
FR2021_Norm.Intensity.G,,
NJH2025_Sub9_HIIT_Post,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,,
RM2024_Intensity D4-3,,
HS2024_8_B_N1,0.5220103742369648,
NJH2025_Sub10_MICT_Mid,0.5156426032544306,
KBE2022_Log2_Ex_15_U,0.5184370744519404,
AS2011_Ratio H/L Normalized Inhi_2,,
RKK2015_TNF-α/SC-514,0.5249695842202114,
RB2022_3_PreSprint,0.5176681414946699,
CR2017_Ratio Replicate 2.3,0.4888129807409297,
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,
GF2025_P4_Adh,0.514762548668062,
YA2020_Reporter_intensity_Normal_No.2,0.5164851806709619,
YP2020_Intensity P30_R2_mult_log2,,
NJH2025_Sub13_MICT_Post,,
HS2024_4_B_N2,0.5181141419534705,
HS2024_3_PD_T3,0.5268975312582196,
AMK2021_120R_p3,,
MV2014_Ratio L/H normalized A3___3 (2 min),,
NJH2025_Sub10_HIIT_Pre,0.514848716183727,
FR2021_Intensity.G,,
RAM2015_Log2 C,0.5151119340823658,
AS2011_Ratio H/L Proteins Inhi_1,,
FSO2013_Ratio H/M normalized Rep1___3,0.5166640656760714,
AH2018_LFQ_M_2_N,0.5183913324489837,
MV2014_Ratio M/L normalized A1___3 (2 min),,
KBE2022_Log2_Ex_40_T,0.516543521123274,
CK2022_2 16-1,0.5159293719724404,
RAM2015_Log2 B,0.5147722424709548,
YP2020_Intensity C10_R1_mult_log2,,
FSO2013_Ratio M/L normalized Rep1___2,0.5112137935521,
NJH2025_Sub8_MICT_Pre,,
EJN2021_4_Rest_Basal,0.5104789378239815,
YB2013_Ratio_H_L_Normalized_in_experiment_2,,
JJ2018_Ratio H/M normalized pP3___1,,
VOI2024_Veh2 mono,,
HS2024_6_B_T1,0.5033262442342525,
UK2020_HCM_5,,
NJH2025_Sub10_HIIT_Post,0.5151112803050962,
VOI2024_0.1uM 2 h_3 mono,,
JW2015_Intensity pre3,,
AS2011_Ratio H/L Normalized Inhi_2_1,,
DL2023_24h-3,,
HS2024_7_PD_T3,0.528918317028629,
PG2020_Intensity Mock_10h_B,,
WZ2023_Su_025_30min,0.5281793179270524,
AH2018_LFQ_4_N,0.5175491106970058,
CR2017_Ratio Replicate 1.2,0.5133802836541681,
AS2011_Ratio H/L Normalized by Proteins,,
RB2022_6_RecoveryStrength,0.5182784653473803,
HS2024_8_I_N1,0.517992722417001,
AMK2021_Ctrl_p3,,
AS2011_Ratio H/L Protein Inhi_2,,
HH2022_Reporter intensity 7,0.5110876300349662,
AH2018_SILAC_M_1_X,0.5173023061814649,
RB2022_7_PreEndurance,0.5230158104291901,
VOI2024_0.1uM 24 h_2 di,,
DL2023_control-2,,
LY2019_P6+,0.5196621434884783,
DB2022_LFQ intensity R2,,
GF2025_P6_Adh,0.5209943408117005,
VOI2024_Veh1 di,,
AS2011_Ratio H/L RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,
VOI2024_Veh3 mono,,
HS2024_5_I_T2,0.5120092496878588,
NJH2025_Sub7_HIIT_Mid,0.5170855307214931,
MV2014_Ratio H/L normalized B1___1 (30 min),0.5140918295443017,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,
RB2022_6_PostSprint,0.5166925773014173,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,
AS2011_Ratio H/L Inhi_1,,
AS2011_Ratio H/L Normalized RNAi_1_2,,
AH2018_TMTMS3_2_C,0.5176428774702962,
SR2019_Hs578T_Biol_repl_4,,
RB2022_8_PreStrength,0.520620216078317,
KS2014_Intensity C5,0.5201809938471602,
RM2024_Intensity D0-1,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,
YP2020_Intensity P30_R1_mult_log2,,
NJH2025_Sub2_HIIT_Pre,0.5173738205774953,
RB2022_3_RecoveryEndurance,0.5117802721959944,
RNJ2017_Log2_ratio_Tstim:Trest_D2,0.5236647902105988,
GF2025_P9_Adh,0.5204800117313652,
RB2022_3_PostStrength,0.5235525842957263,
TM2022_S2.8h.A,0.514711541196397,
AS2011_Ratio H/L RNAi_1_1,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,
NJH2025_Sub2_MICT_Pre,0.5173294486969012,
MV2014_Ratio L/M normalized A2___3 (10 min),,
MV2014_Ratio H/M normalized A2___3 (2 min),,
HS2024_4_B_T2,0.5303016526249558,
SR2019_BT549_Biol_repl_1,,
AH2018_LFQ_M_4_N,0.5181214081764958,
NJH2024_Sub8_HIIT_Mid,,
PG2020_Intensity 8h_B,0.5068727028975627,
AH2018_LFQ_2_X,0.5154092786750821,
PG2020_Intensity 2h_B,,
AS2011_Ratio H/L Proteins RNAi_1,,
RB2022_4_PostSprint,0.5219530219823091,
KS2014_Intensity E15_3,0.5141908653174274,
GF2025_P3_Sph,0.5152702665930854,
DB2022_LFQ intensity L2,,
MV2014_Ratio H/L normalized A1___1 (10 min),0.5190451431758873,
AH2018_SILAC_1_C,0.5155230775097496,
NJH2024_Sub1_HIIT_Pre,0.511423393391422,
FSO2013_Ratio M/L normalized Rep2___2,0.5137201647341401,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),0.5156425837041868,
AS2011_Ratio H/L RNAi_2_3,,
AH2018_SILAC_IT_1_N,0.5121841710225812,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,
RB2022_4_PreEndurance,0.516789924327351,
JJ2018_Ratio M/L normalized pP1,,
CR2017_Ratio Replicate 2.4,0.49727826953098914,
ZQ2022_N1,,
LY2019_P6-,0.5168207429492157,
RM2024_Intensity D2-3,,
UK2020_HCM_1,,
JW2015_Intensity pre2,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,
RM2024_Intensity D2-1,,
NJH2025_Sub12_MICT_Post,0.5092520243922198,
MV2014_Ratio H/M normalized B2___2 (5 min),,
RN2012_L14,0.5157043161177262,
AH2018_LFQ_3_N,0.5162913822425823,
RKK2015_TNF-α/IKKb,0.51182942398001,
SFR2015_HL_log2_ratio_std_b,,
UK2020_UA_1,,
KBE2022_Log2_Ex_13_U,0.5180492524436336,
AS2011_Ratio H/L Normalized Inhi_1,,
RNJ2017_Log2_ratio_Tsup:Trest_D2,0.5234424631903979,
RB2022_1_RecoverySprint,,
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,,
JJ2018_Ratio H/L normalized pP3,,
CK2022_7 40-1,,
AS2011_Ratio H/L Inhi_1_3,,
NJH2025_Sub10_HIIT_Mid,0.5150316227423024,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,
JAW2011_Ratio H/L LS1b_1,,
PG2020_Intensity 4h_B,,
SR2019_BT549_Biol_repl_2,,
RM2024_Intensity D4-2,,
DB2022_LFQ intensity R2.2,,
JJ2018_Ratio H/L normalized,,
RB2022_5_PostEndurance,0.517242659640208,
HS2024_5_PD_T2,0.5197044454577683,
WZ2023_Su_025_20min,0.5273493305850422,
RM2024_Intensity D2-2___1,,
IMM2018_normalised rep. int. CDK5L-2,0.5145538486019788,
LY2019_P8-,0.520874140353256,
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,,
FSO2013_Ratio H/L normalized Rep1,0.5169111823256971,
NJH2024_Sub2_HIIT_Pre,0.5173738205774953,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,,
CK2022_13 40-1,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,
RN2012_H02,0.5074877828355621,
PG2020_Intensity 10h_D,0.5158303844290093,
RB2022_8_PreEndurance,0.5169060802738782,
HS2024_3_B_N2,0.5345009475439919,
EJN2021_4_Ex_Ins,0.5109957755701342,
AS2011_Ratio H/L Normalized by Protein,,
EJN2021_1_Ex_Ins,0.5118724185326696,
EP2017_Pervanadate R#3 log2 ratio,0.5250168105672016,
FSO2013_Ratio M/L normalized Rep1___3,,
NJH2025_Sub4_HIIT_Mid,0.5152845784619854,
RCJD2014_5min_2,0.48682836317410944,
RB2022_6_PostStrength,0.5184011705448566,
AH2018_SILAC_MR_3_C,0.5171521922271394,
AH2018_LFQ_M_4_C,0.5177360170292831,
NJH2024_Sub4_MICT_Pre,0.5153476346883885,
AS2011_Ratio H/L Normalized Inhi_1_1,,
DL2023_12h-1,,
MV2014_Ratio L/M normalized B2___1 (30 min),0.5193936648951337,
DB2022_LFQ intensity L1.1,,
NJH2025_Sub6_MICT_Pre,0.518121784504914,
NJH2025_Sub6_MICT_Post,0.5177664590176102,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,,
RN2012_H04,0.5214453770233575,
CK2022_6 40-1,,
DB2022_LFQ intensity R2.1,,
KBE2022_Log2_Ex_42_U,0.5181824475196695,
LY2019_P3-,0.5292827916143945,
FR2021_Intensity.A,0.5127051214490274,
EJN2021_3_Ex_Ins,0.5124933287551382,
MV2014_Ratio M/L normalized A1___1 (2 min),0.517728452169176,
WZ2023_Pe_005_30min,0.5267040383286115,
HS2024_8_PD_T3,0.5184659359614622,
EJN2021_3_Ex_Basal,0.5105716474357901,
AST2020_Control.1,0.5169167438558415,
JW2015_Intensity cap1,,
PG2020_Intensity CT_A,,
FS2019_Ctr3,0.516494518806079,
WZ2023_Pu_025_20min,0.5283291233510743,
NJH2025_Sub4_MICT_Post,0.5162225823742177,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,,
GF2025_P10_Adh,0.5152699819249414,
RB2022_1_RecoveryStrength,,
SR2019_HCC1954_Biol_repl_4,,
FR2021_Norm.Intensity.N,0.5155919663301979,
HS2024_5_B_N1,0.5223384623505463,
FSO2013_Ratio H/M normalized Rep3___3,0.5180678712078863,
AH2018_TMTMS2_2_C,0.5160111479868964,
RB2022_4_PreSprint,0.5174891840118211,
DB2022_Intensity R2,,
AH2018_TMTMS2_Pool,0.5171061908623537,
HS2024_8_I_N2,0.5064799946081161,
RB2022_3_RecoveryStrength,0.5176045813519659,
NJH2024_Sub6_HIIT_Mid,0.5181889316315906,
AH2018_SILAC_M_1_C,0.5172311024300204,
LY2019_P8+,0.5166515871662238,
RB2022_2_RecoveryEndurance,0.5212693981699217,
JJ2018_Ratio H/M normalized pP2___1,,
JAW2011_Ratio H/L HS_1,,
RB2022_3_PostEndurance,0.5203744269223732,
KS2014_Intensity pY_PV1,,
JAW2011_Ratio H/L LS1b_2,,
SR2019_MCF7_Biol_repl_2,,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),0.5182249612945938,
AS2011_Ratio H/L Normalized RNAi_1_1,,
AH2018_LFQ_M_4_X,0.5152819591847648,
NJH2024_Sub6_MICT_Pre,0.518121784504914,
JJ2018_Ratio M/L normalized pP1___2,,
YP2020_Intensity C30_R2_mult_log2,,
NJH2024_Sub9_HIIT_Pre,,
AS2011_Ratio H/L Normalized Inhi_2_3,,
RM2024_Intensity D0-1___3,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,
KBE2022_Log2_Ex_28_U,0.5166551661746075,
GRW2016_Ratio H/L normalized SILAC 1___1,,
CF2017_FTE 17,0.5150207593785566,
LY2019_P2-,0.5200097408945059,
AH2018_LFQ_IT_1_X,0.5161514269805199,
JJ2018_Ratio H/L normalized pP3___1,,
RB2022_8_RecoveryStrength,0.5156125916864785,
WZ2023_Pe_005_20min,0.5262594228626529,
AST2020_Control.2,0.5171770591410098,
NJH2025_Sub6_MICT_Mid,0.5169693410111605,
RCJD2014_10min_1,0.5103789999883334,
FSO2013_Ratio H/L normalized Rep2___3,0.5250298288999042,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,,
HS2024_3_I_T1,0.5207147088415255,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,
CK2022_4 40-1,,
SR2019_MCF10A_Biol_repl_4,,
KS2014_Intensity pY_C5,,
NJH2025_Sub4_MICT_Pre,0.5153476346883885,
NJH2024_Sub9_MICT_Post,,
CF2017_OSE 28,0.5164223887751442,
HS2024_5_B_T2,0.5125429246952673,
HS2024_6_I_T1,0.5066110108547692,
HS2024_5_B_T3,0.49558840565227125,
JJ2018_Ratio H/M normalized pP1___1,,
KBE2022_Log2_Ex_36_U,0.5168950609678507,
AH2018_TMTMS3_3_N,0.5185122408542405,
SR2019_HCC1419_Biol_repl_2,,
FR2021_Intensity.N,0.5155854788795885,
AS2011_Ratio H/L Inhi_2_1,,
AH2018_SILAC_MR_1_C,0.5166215389743326,
NJH2024_Sub1_HIIT_Mid,0.5118551117218952,
NJH2025_Sub8_HIIT_Mid,,
EP2017_Mitotic R#3 log2 ratio,0.5128703784750885,
KBE2022_Log2_Ex_36_T,0.5169140157161259,
NJH2025_Sub6_HIIT_Mid,0.5181889316315906,
WZ2023_Pu_005_30min,0.5285135361412283,
KS2014_Intensity C2,0.5199139880964331,
FSO2013_Ratio H/L normalized Rep1___2,0.5119588492958619,
RM2024_Intensity D2-2,,
KBE2022_Log2_Ex_42_T,0.5171794631255238,
CK2022_9 200-1,0.5171855648390105,
GRW2016_Ratio H/L normalized SILAC 2___1,,
JJ2018_Ratio H/M normalized pP3___2,,
DB2022_LFQ intensity R1.1,,
CK2022_10 200-1,0.5170742251739123,
NJH2024_Sub9_MICT_Mid,,
JAW2011_Ratio H/L_2,,
HS2024_7_I_N2,0.5036977758125984,
RBK2021_1332T Late,0.5185920677732454,
LY2019_P1-,0.4981587639007514,
RKK2015_TNF-α/basal.1,0.5181056775653412,
RKK2015_TNF-α/TNF-α+SC-514,0.5263546775060738,
CR2017_Ratio Replicate 2.5,0.4833909864473394,
HS2024_3_I_T3,0.5173370859485824,
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,,
AS2011_Ratio H/L Normalized RNAi_1,,
KS2014_Intensity E15_4,0.5167306567737697,
ZQ2022_C3,,
EJN2021_3_Rest_Ins,0.5108753394130937,
YP2020_Intensity P10_R2_mult_log2,,
MV2014_Ratio H/L normalized A1___3 (10 min),,
NJH2025_Sub1_MICT_Pre,0.5117133107196259,
KBE2022_Log2_Ex_39_T,0.5176078874637121,
FSO2013_Ratio H/M normalized Rep3___2,0.5173776855504165,
RM2024_Intensity D6-2,,
EP2017_Untreated R#1 log2 ratio,0.5211282180178148,
RKK2015_SC-514/basal,0.5252491601725826,
RM2024_Intensity D6-1___3,,
WZ2023_Pu_010_10min,0.5287485646809628,
NJH2025_Sub9_HIIT_Mid,,
SR2019_SKBR3_Biol_repl_4,,
HS2024_5_I_T3,0.5206899298147704,
KS2014_Intensity N1,0.5167150016776774,
NJH2024_Sub12_MICT_Post,0.5092520243922198,
TM2022_S2.8h.C,0.5156382588821107,
CR2017_Ratio Replicate 1,0.49801921246495845,
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,,
JJ2018_Ratio H/M normalized pP3,,
AH2018_SILAC_MR_2_C,0.5161526512491744,
LATM2013_Log2 Ratio (Medium/Light) Forward,,
PG2020_Intensity 2h_A,,
NJH2024_Sub6_MICT_Mid,0.5169693410111605,
NJH2025_Sub13_HIIT_Post,,
AH2018_SILAC_MR_3_X,0.516916428626405,
JJ2018_Ratio H/M normalized___1,,
RCJD2014_15min_2,0.5142226110545445,
AS2011_Ratio H/L_2,,
AS2011_Ratio H/L Normalized,,
RN2012_H03,0.5133929562255816,
HS2024_5_B_N2,0.5047580008136584,
HS2024_5_I_N1,0.5015825490343303,
HS2024_6_I_N1,0.5385357873893556,
AR2021_KD 48h,0.5314630289079211,
FR2021_Intensity.B,0.5164244545116382,
RB2022_3_PreEndurance,0.5071065880257909,
HS2024_5_I_T1,0.5011232654030485,
NJH2024_Sub10_MICT_Pre,0.5160385761518159,
SR2019_LM2_Biol_repl_2,,
AST2020_anti-CD3,0.5165991418903016,
SR2019_MDAMB231_Biol_repl_1,,
RM2024_Intensity D2-3___3,,
WZ2023_Pe_005_10min,0.526064831220439,
KBE2022_Log2_Ex_29_U,0.522832009448922,
HS2024_7_B_T1,0.5135165709908045,
AH2018_LFQ_M_2_X,0.5172407001474181,
AH2018_LFQ_IT_4_N,0.5134166996085497,
CK2022_15 200-1,0.5190941848268622,
RM2024_Intensity D4-1___2,,
JJ2018_Ratio H/M normalized,,
JJ2018_Ratio M/L normalized pP3___1,,
KBE2022_Log2_Ex_34_T,0.5172586163274547,
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,,
LY2019_P2+,0.5157439292395175,
LATM2013_Log2 Ratio (Light/Medium) Reverse,,
CK2022_2 200-1,0.5187500635624317,
AS2011_Ratio H/L Protein RNAi_2,,
MV2014_Ratio L/H normalized A3___1 (2 min),0.5171414345293719,
WZ2023_Su_010_30min,0.5271868425555444,
RN2012_H01,0.5171689790660985,
KTGR2014_Ratio-Rapa 2 mins,,
EJN2021_2_Rest_Basal,0.5090674395206406,
KS2014_Intensity pY_E5_3,,
MM2018_Ratio H/L replicate 3,0.5147030386422162,
EP2017_Pervanadate R#1 normalized log2 ratio,0.5236942290421539,
HS2024_8_B_T3,0.5442438027727589,
YA2020_Reporter_intensity_Cancer_No.3,0.5164241393123659,
KBE2022_Log2_Ex_44_U,0.51951564943441,
WZ2023_Pe_010_20min,0.521912100623657,
KS2014_Intensity pY_C6,,
AS2011_Ratio H/L Normalized_3,,
RCJD2014_15min_mean,0.5318349416960232,
RB2022_3_PreStrength,0.5166278644219425,
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,
RCJD2014_10min_mean,0.5115251864824053,
KS2014_Intensity C1,0.5224148389132115,
FSO2013_Ratio H/M normalized Rep3___1,0.5299368758868108,
AH2018_SILAC_M_3_C,0.5128644836037377,
RKK2015_TNF-α+IKKb/TNF-α,0.5140007194224114,
RM2024_Intensity D0-3___2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,
AH2018_SILAC_M_2_C,,
AH2018_SILAC_M_2_X,,
KTGR2014_Ratio-Rapa 15 mins,,
RM2024_Intensity D4-2___1,,
KBE2022_Log2_Ex_15_T,0.518407497938026,
VOI2024_0.1uM 24 h_1 di,,
