DatasetName,PPIG_S(128) PPIG_S(173) PPIG_S(2) PPIG_S(354) PPIG_S(487) PPIG_S(489) PPIG_S(5) PPIG_S(535) PPIG_S(549) PPIG_S(577) PPIG_S(616) PPIG_S(630) PPIG_S(631) PPIG_S(636) PPIG_S(7) PPIG_S(701) PPIG_S(80) PPIG_T(3) PPIG_T(356) PPIG_T(579) PPIG_T(611),PPIG_S(254) PPIG_S(256) PPIG_S(257) PPIG_S(259) PPIG_S(3) PPIG_S(319) PPIG_S(341) PPIG_S(356) PPIG_S(358) PPIG_S(371) PPIG_S(375) PPIG_S(376) PPIG_S(386) PPIG_S(397) PPIG_S(4) PPIG_S(410) PPIG_S(413) PPIG_S(415) PPIG_S(433) PPIG_S(442) PPIG_S(506) PPIG_S(527) PPIG_S(533) PPIG_S(544) PPIG_S(545) PPIG_S(546) PPIG_S(560) PPIG_S(585) PPIG_S(587) PPIG_S(6) PPIG_S(658) PPIG_S(672) PPIG_S(673) PPIG_S(677) PPIG_S(690) PPIG_S(693) PPIG_S(695) PPIG_S(696) PPIG_S(716) PPIG_S(717) PPIG_S(730) PPIG_S(744) PPIG_S(745) PPIG_S(753) PPIG_T(343) PPIG_T(355) PPIG_T(358) PPIG_T(4) PPIG_T(407) PPIG_T(552) PPIG_T(733) PPIG_T(748),PPIG_S(1) PPIG_S(275) PPIG_S(290) PPIG_S(315) PPIG_S(382) PPIG_S(398) PPIG_S(400) PPIG_S(431) PPIG_S(531) PPIG_S(681) PPIG_S(684) PPIG_S(687) PPIG_S(691) PPIG_S(702) PPIG_S(713) PPIG_S(729) PPIG_S(738)
AH2018_SILAC_M_1_N,,0.5441929043909695,
HW2015_Ratio M/L normalized Exp1,,,
RB2022_5_RecoveryStrength,,0.5327621491801601,0.6591248837493772
YP2020_Intensity P10_R1_mult_log2,,,
RB2022_7_PreStrength,,0.5367342119345978,0.6620699210220578
YA2020_Reporter_intensity_Normal_No.4,,0.5353350449648739,
NJH2025_Sub13_HIIT_Pre,,,
PG2020_Intensity CT_D,,0.5233617549383156,0.6647035974162269
NJH2025_Sub9_MICT_Post,,,
VOI2024_Veh1 mono,,,
CK2022_12 16-1,,0.5425356928561825,0.6658773808109552
RN2012_L13,,0.5374119549317273,0.638798457722626
LG2023_Control-1_intensity,,,
RM2024_Intensity D6-3___2,,,
KBE2022_Log2_Ex_8_U,,0.5512091252382465,0.6721254528375712
SR2019_SKBR3_Biol_repl_3,,0.5392607059661533,0.6654750052641638
NJH2024_Sub1_MICT_Post,,,
HS2024_3_I_T2,0.4284239648081997,0.5622775556213756,0.6602513311889278
KTGR2014_Ratio M L Normalized Rep2_Rapamycin_0_15,,,0.661100484002611
RM2024_Intensity D0-3___3,,,
HS2024_6_I_T2,,0.5236404585520815,0.6528538466359973
CW2012_10 µM Erl/control Experiment 2 Replicate B,,0.5385024049201219,
AS2011_Ratio H/L Protein Inhi_1,,0.533264775552135,
FSO2013_Ratio H/M normalized Rep2___1,,0.5299678699312229,0.6526013499531431
GRW2016_Ratio M/L normalized SILAC 5a___2,,,
CK2022_10 40-1,0.4273006727301793,0.5440906627217921,0.6735030241176915
NJH2024_Sub12_HIIT_Pre,,,
NJH2024_Sub8_MICT_Pre,,,
RM2024_Intensity D0-1___1,,,
LY2019_P3+,,0.5495445345154049,0.6652018528474407
HH2022_Reporter intensity 6,,0.5312103775799494,0.6348505197313814
RB2022_2_RecoveryStrength,,,0.6617328891969929
KTGR2014_Ratio-AA 15 mins,0.4323183713070234,0.5460433200400213,0.6545052544459752
AS2011_Ratio H/L Normalized RNAi_2_2,,0.5299635526256506,0.6516452872944382
KS2014_Intensity pY_N3,,,
MV2014_Ratio H/L normalized B1___2 (30 min),,,
LY2019_P5-,,0.5283703738485213,0.6520086669919192
HW2015_Ratio M/L normalized Exp2,,,
SR2019_HCC1419_Biol_repl_1,,0.5384443043291139,0.6665579735518196
AH2018_TMTMS2_3_X,0.41938571264940144,0.523287858150368,
GF2025_P3_Adh,0.4273537383733266,0.5258435380500851,0.6467389508634316
SR2019_JIMT1_Biol_repl_2,,0.5406540225060569,0.6640627186277452
AH2018_TMTMS2_1_C,0.40851430540526257,0.524030500575423,
RM2024_Intensity D0-1___2,,,
LY2019_P4+,,0.5263300926408296,0.6606345258017886
KBE2022_Log2_Ex_19_U,,0.5274455103165241,0.66912647843221
CKC2017_log2 normalized phosphoproteomics_0min_rep#1,,,
RB2022_4_PostStrength,,0.5373304426916777,0.6613015898724118
LG2023_GSK3α-3_intensity,,,
YA2020_Reporter_intensity_Cancer_No.1,,0.5366544644502661,
AST2020_Control,0.4223166956796285,0.5455080081784904,0.6517362152018764
JAW2011_Ratio H/L LS1a,,0.5343592934795248,
RCJD2014_5min_mean,,,
NJH2015_iTRAQ Subject 4 114/115 (Exercise/Basal) (normalized),,,
NJH2025_Sub1_MICT_Mid,,,
TM2022_S2.12h.C,,,
NJH2025_Sub9_MICT_Mid,,,
CKC2017_log2 normalized phosphoproteomics_120min_rep#2,,,
AS2011_Ratio H/L Normalized Inhi_1_2,,0.5637726509376721,
FSO2013_Ratio M/L normalized Rep2___1,,0.5360533442226589,0.6621146416063675
LG2023_Control-2_intensity,,,
NJH2024_Sub8_HIIT_Pre,,,
KS2014_Intensity pY_N2,,,
RB2022_5_RecoverySprint,,0.5376714470663019,0.6604380860711211
RB2022_7_RecoverySprint,,0.5375776180100446,0.6562724384049899
YA2020_Reporter_intensity_Normal_No.3,,0.5356418067749994,
HS2024_8_B_T2,,0.5240282773383409,0.653902808397347
AH2018_LFQ_1_X,,0.5399704627289309,
RM2024_Intensity D6-1___1,,,
RCJD2014_10min_2,,,
FR2021_Norm.Intensity.M,,0.5458131293209534,0.6535243899719533
RM2024_Intensity D0-3___1,,,
KS2014_Intensity N2,,0.5279291749848405,
HH2022_Reporter intensity 1,,0.5435804464645632,0.6835875484204853
HH2022_Reporter intensity 2,,0.5435739092617029,0.6817039173145668
RM2024_Intensity D6-2___2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1,,,
RM2024_Intensity D2-3___2,,,
YA2020_Reporter_intensity_Normal_No.5,,0.5355878771334909,
SR2019_MCF7_Biol_repl_1,,0.5415927725209995,0.6686354807332435
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1a,,,
HS2024_8_B_T1,,0.5297315186969601,0.653502523903183
NJH2025_Sub6_HIIT_Pre,,,
RNJ2017_Log2_ratio_Tsup:Tstim_D1,,0.5342072517773041,0.6502613037676144
EP2017_Untreated R#2 log2 ratio,0.42775029410026977,0.5356187648614312,0.6604581418946037
SR2019_LM2_Biol_repl_3,,0.5364081734964686,0.6611749068861953
RB2022_4_RecoveryStrength,,0.5358792685805012,0.6583362858697404
CR2017_Ratio Replicate 2,,0.543150101795957,
CW2012_10 µM Erl/control Experiment 2 Replicate A,,0.5384884106238038,
FSO2013_Ratio H/M normalized Rep3,,0.5503529940517864,0.6570903286472087
AR2021_KD 72h,,0.5271233099398059,0.6577221047500087
MV2014_Ratio H/M normalized B2___3 (5 min),,,
KBE2022_Log2_Ex_18_U,,0.5489364701975448,0.6714080412245224
AS2011_Ratio H/L Inhi_1_1,,0.5371509955214067,
NJH2024_Sub8_MICT_Post,,,
AH2018_TMTMS3_3_C,,0.5459535006015386,
KBE2022_Log2_Ex_9_U,,0.5344181606290687,0.6697875509521396
AH2018_SILAC_M_3_N,,0.5496714983492738,
KBE2022_Log2_Ex_13_T,,0.5339447801660238,0.6695204342534958
RM2024_Intensity D0-3,,,
SR2019_SKBR3_Biol_repl_1,,0.5349789031694097,0.6632068367751663
PG2020_Intensity Mock_10h_C,,0.5296458194670458,0.6587519915814612
CF2017_OSE 29,,0.5261829894975336,0.6537326074893377
YB2013_Ratio_H_L_Normalized_in_experiment_1,,,
NJH2025_Sub1_HIIT_Post,,,
DL2023_24h-2,,0.5418296204449807,
HS2024_7_B_N2,,0.5317378905704149,0.6556006576480973
PG2020_Intensity 10h_A,,0.5368680046224422,0.6558591292397612
RN2012_L12,,0.5377945596567928,0.6503214585882648
MV2014_Ratio M/L normalized B1___3 (5 min),,,
NJH2024_Sub8_MICT_Mid,,,
AH2018_LFQ_IT_4_C,,0.5468507462753741,
SAS2015_PLX/AZD_Exp1,,,
FR2021_Norm.Intensity.A,,0.5389035628654666,0.6546783527893268
FSO2013_Ratio H/M normalized Rep1___1,,0.5311235698773882,0.6532039583450101
JW2015_Intensity cap2,,,
BS2014_Log2(Ratio H/L normalized Rep_2),,,
NJH2024_Sub6_MICT_Post,,,
CK2022_8 40-1,0.4147491112235976,0.5412243110286931,0.6715576342426164
RB2022_7_RecoveryEndurance,,0.5381092927509912,0.6657562313823189
NJH2025_Sub12_HIIT_Post,,,
EJN2021_4_Ex_Basal,,0.5348620874165328,0.6591432609240819
TM2022_S2.12h.B,,,
RN2012_L15,,0.5420953463333713,0.6582853722026122
KS2014_Intensity pY_PV3,,,
TM2022_S2.4h.B,,,
PG2020_Intensity 4h_A,,0.5339015787203688,0.6633600343329447
FSO2013_Ratio H/M normalized Rep2___2,,0.5340419190970466,
TM2022_mock.4h.B,,,
KBE2022_Log2_Ex_24_U,,0.5444883425361448,0.6703966713584265
NJH2025_Sub13_MICT_Mid,,,
KS2014_Intensity C3,,0.5390223850105553,
RB2022_1_PreSprint,,0.53641971826635,0.6651725480631596
HS2024_4_I_N1,,0.5324954498794058,0.6529928116745917
CK2022_7 200-1,0.41511019083544876,0.5486668232046198,0.6668418727450275
CK2022_5 200-1,0.4118524285111601,0.54697492473705,0.6667639120022842
CKC2017_log2 normalized phosphoproteomics_120min_rep#3,,,
FSO2013_Ratio H/L normalized Rep2___1,,0.5367677624357187,0.6542157705247841
NJH2024_Sub10_HIIT_Mid,,,
RB2022_2_PostEndurance,,,0.6624181121333952
AH2018_LFQ_2_C,,0.5459756551506404,
AH2018_SILAC_MR_1_X,,0.5405334638952533,
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,,0.6410405048097586
IMM2018_normalised rep. int. Empty-2,,0.5374877019745262,0.6671162948696432
RM2024_Intensity D4-1,,,
KBE2022_Log2_Ex_25_U,,0.5477970703856266,0.6709014482546545
AH2018_SILAC_3_C,,0.5468642445276287,
EJN2021_5_Rest_Ins,,0.5349768806810867,0.667569367229221
VOI2024_0.1uM 24 h_3 di,,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,,0.5393742904945078,0.6500314564937838
DB2022_LFQ intensity L2.1,,,
FSO2013_Ratio H/M normalized Rep1,,0.5119714852107711,0.652474208667827
CK2022_4 16-1,,0.5400730534924448,0.6636993476128864
AS2011_Ratio H/L,0.4199694665920384,0.5295228481202712,0.6573292159129561
SR2019_MCF7_Biol_repl_4,,0.5400375740880521,0.6676231057703982
EJN2021_2_Ex_Ins,,0.5360291769375264,0.6627140860810278
AS2011_Ratio H/L Inhi_2_3,0.42477914531516786,0.5358828834411449,0.6591552820437057
JAW2011_Ratio H/L LS1a_1,,0.5342546167138515,
AH2018_LFQ_1_N,,0.5406934334867137,
SAS2015_PLX/DMSO_Exp1,,,
SFR2015_HL_log2_ratio_avg_c,,0.5429363644005055,
JJ2018_Ratio M/L normalized pP2,,,
NJH2024_Sub7_MICT_Mid,,,
PG2020_Intensity 6h_B,,0.5196122973834789,0.6543747572148164
FSO2013_Ratio H/L normalized Rep3,,0.54868807324222,0.6572343329034327
GRW2016_Ratio H/L normalized SILAC 2___2,,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,,,
JJ2018_Ratio M/L normalized,,,
KTGR2014_Ratio-AA 30 mins,,0.5417857924517769,0.6511221919384385
JW2021_After_1,,,
NJH2025_Sub2_MICT_Mid,,,
HS2024_6_B_N2,0.41726788805521436,0.5206356503567748,0.6548554409558917
KBE2022_Log2_Ex_9_T,,0.5429282817616454,0.6716244052324936
AH2018_SILAC_IT_2_N,,0.5503906533554923,
AH2018_SILAC_IT_1_X,,0.548579573613572,
HW2015_Ratio H/L normalized Exp3,,,
HS2024_7_PD_T1,,0.5294595228449264,0.6554363616196237
UK2020_UA_2,,0.5344968628075525,
RM2024_Intensity D2-1___1,,,
GF2025_P10_Sph,0.4171237473342733,0.5324728284508995,0.6489396411244451
WZ2023_Pe_025_20min,0.4172720373463405,0.5326137263620848,0.6659489677664293
JVO2010_Log2 Ratio M/L Normalized aphidicolin,,0.5368024944712796,0.6593799153967154
AH2018_LFQ_2_N,,0.5447426619754279,
HS2024_4_I_N2,,0.549416072358772,0.657026275796394
AH2018_TMTMS2_3_N,0.41108924012176623,0.5210002918999994,
RN2012_H06,,0.5373134349687352,0.6556594612529573
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,0.5249306699046778,
HS2024_4_PD_T3,,0.5510608487664912,0.6569183016805591
WZ2023_Su_005_30min,0.42374803592552784,0.5331668814551886,0.665200249117409
SR2019_HCC1419_Biol_repl_4,,0.5372794180377576,0.6662740668944697
JJ2018_Ratio H/M normalized___2,,,
SR2019_JIMT1_Biol_repl_3,,0.5382201055081883,0.6650312890326426
AS2011_Ratio H/L Protein,0.42848593901641074,0.5431428102271652,0.6593775558555143
UK2020_HCM_3,,0.5340315205754872,
NJH2024_Sub10_HIIT_Post,,,
CR2017_Ratio Replicate 3.1,0.4191398440653438,0.5366229543642685,
WZ2023_Su_025_10min,0.4225883371456536,0.534630085438145,0.6659970129914415
AH2018_LFQ_IT_4_X,,0.546040510538732,
CP2009_Ratio H/L,,,
VOI2024_0.1uM 24 h_3 mono,,,
RB2022_4_RecoverySprint,,0.5365534669925072,0.6542800620269926
RM2024_Intensity D6-3,,,
WZ2023_Su_005_20min,0.42169942386721665,0.5327789353537994,0.6656554739151828
CW2012_10 µM Gef/control Experiment 1 Replicate B,,0.533592170013131,
SFR2015_HL_log2_ratio_avg_a,,0.5448417371878685,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,0.5195991346587004,
RB2022_1_PreEndurance,,0.5382952749459549,0.6667997293262632
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,,
LG2023_GSK3α-2_intensity,,,
EP2017_Pervanadate R#1 log2 ratio,0.42740134559761633,0.531140330442598,0.6529495470502864
NJH2025_Sub6_HIIT_Post,,,
RB2022_6_RecoverySprint,,,
KS2014_Intensity,,0.5468667126165158,
MV2014_Ratio H/M normalized A2___1 (2 min),,,
PG2020_Intensity 8h_D,,0.5159747562144333,0.6531931805261211
LY2019_P7+,,0.5290567294598515,0.6575843928341287
EP2017_Untreated R#1 normalized log2 ratio,0.42732742272283614,0.5326284678666008,0.6568094278286732
RN2012_L10,,,0.6627842739581277
PG2020_Intensity 4h_C,,0.5280241881460884,0.6584976487916794
EP2017_Mitotic R#3 normalized log2 ratio,0.4250428586611644,0.5293790303484746,0.6483122130833403
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,,
DB2022_LFQ intensity L1,,,
KBE2022_Log2_Ex_24_T,,0.5449481092223329,0.6704140050874775
RB2022_8_PostStrength,,0.5375922656831812,0.6625226288918447
AH2018_SILAC_IT_2_X,,0.5482185183593514,
HS2024_4_B_T3,,0.5566360481988436,0.6592522174120826
NJH2024_Sub2_HIIT_Post,,,
HS2024_8_B_N2,,0.5425889987865692,0.6598005362983494
NJH2025_Sub8_HIIT_Pre,,,
JJ2018_Ratio H/L normalized pP2___1,,,
HS2024_8_I_T2,,0.5337309687757508,0.6488557856960628
KBE2022_Log2_Ex_6_U,,0.5498577224396974,0.6707364574053606
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,,0.5340759050032318,0.6531459944331532
CR2017_Ratio Replicate 1.1,,0.5350385762681948,
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,,,
MV2014_Ratio M/H normalized B3___2 (30 min),,,
CK2022_16 200-1,0.4354987306672068,0.5573046410873315,0.6679067388483563
VOI2024_0.1uM 2 h_3 di,,,
EP2017_Mitotic R#1 normalized log2 ratio,0.42535157623945397,0.5240854625480237,0.6471807811458133
GF2025_P9_Sph,0.42764792679098124,0.5484284769619363,0.6566643956585935
CK2022_6 200-1,0.41000171006234576,0.5473167922649765,0.6666479754690773
NJH2024_Sub7_MICT_Post,,,
AH2018_TMTMS3_2_X,,0.5472922254630134,
NJH2024_Sub8_HIIT_Post,,,
DB2022_LFQ intensity R1,,,
JW2015_Intensity cap3,,,
SR2019_HCC1954_Biol_repl_1,,0.5368212693770722,0.662848733090098
HS2024_4_I_T2,,0.535206782084709,0.657860005952604
NJH2024_Sub2_MICT_Mid,,,
VOI2024_0.1uM 2 h_2 mono,,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,,
HS2024_4_PD_T1,,0.5599617270800492,0.6588173427452628
SAS2015_AZD/DMSO_Exp1,,,
NJH2024_Sub1_MICT_Mid,,,
IMM2018_normalised rep. int. CDK5L-3,,0.5297471717778947,0.6670274849749399
HS2024_3_B_T3,,0.530221185214799,0.6558482405321411
MV2014_Ratio L/H normalized A3___2 (2 min),,,
NJH2025_Sub13_MICT_Pre,,,
SR2019_MDAMB231_Biol_repl_3,,0.5339108417710317,0.6629109680167874
GRW2016_Ratio H/L normalized SILAC 4___1,,,
MM2018_Ratio H/L replicate1,,0.5357749320772919,
PG2020_Intensity 2h_D,,0.5316227114421797,0.6632704240459528
EP2017_Untreated R#3 normalized log2 ratio,0.42891520928476445,0.5162736524411378,0.6486266904981344
MV2014_Ratio M/H normalized A3___3 (10 min),,,
NJH2024_Sub7_HIIT_Pre,,,
JAW2011_Ratio H/L LS2,,0.533179620780312,
CK2022_8 200-1,0.4153640744278236,0.5486391324674285,0.6669391588999738
KS2014_Intensity pY_C4,,,
CR2017_Ratio Replicate 3.5,0.43454463294967693,0.5458974139101989,
RB2022_7_PostEndurance,,0.5362531105759026,0.661010537622689
NJH2025_Sub4_HIIT_Pre,,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,,,
TM2022_mock.12h.A,,,
JJ2018_Ratio H/L normalized pP1,,,
EP2017_Pervanadate R#2 normalized log2 ratio,0.4226461876292329,0.5252869972161416,0.6530532490022467
AS2011_Ratio H/L Normalized by Protein (Unnormalized),0.4186433011489092,0.5252008983548188,0.6549484585015793
KS2014_Intensity pY_E5_4,,,
RM2024_Intensity D4-3___2,,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,,,
AH2018_SILAC_2_C,,0.5456854872914478,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,0.5265805003215566,0.6536089819984872
HS2024_7_I_N1,,0.5359314213386022,0.6528249757202029
KBE2022_Log2_Ex_29_T,,0.5383472799338891,0.6711007456003854
HS2024_7_I_T2,,0.5279086912037949,0.6561790546340817
AS2011_Ratio H/L Normalized RNAi_2_3,,0.5299635526256506,0.6516452872944382
CW2012_10 µM Gef/control Experiment 3 Replicate B,,0.5305440901356978,
HS2024_6_B_T2,,0.5388984044111059,0.6585950000001316
AMK2021_45I_p5,,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,0.5416937448463984,
SAS2015_PLX/DMSO_Exp2,,,
EJN2021_1_Ex_Basal,,0.5351956696538974,0.665015168350908
FR2021_Intensity.M,,0.5458131293209534,0.6535243899719533
RB2022_2_PostSprint,,,0.6601913477920507
AH2018_SILAC_MR_3_N,,0.5399257824371814,
MV2014_Ratio H/L normalized B1___3 (30 min),,,
CF2017_FTE 13,,0.528163445440375,0.6620666539151198
PG2020_Intensity CT_C,,0.5237326744643043,0.6642549785124228
ZCP2016_Ratio H/L Rep 1,,,
FS2019_db/db2,0.4215996223744948,,
KS2014_Intensity pY_PV4,,,
KBE2022_Log2_Ex_39_U,,0.5409637900288229,0.6683306919749173
EP2017_Untreated R#3 log2 ratio,0.4295353836365459,0.5173299680089194,0.6494308585482953
RB2022_2_PostStrength,,,0.664783871035345
AS2011_Ratio H/L Normalized_1,0.4265606309702739,0.5390801618956085,0.6607117122297954
MV2014_Ratio M/H normalized A3___2 (10 min),,,
CR2017_Ratio Replicate 3.4,0.43524344218298705,0.5487930334237233,
HS2024_8_PD_T2,,0.5411396960964364,0.6567864123186089
FS2019_Ctr2,,,
RB2022_6_PreEndurance,,,
FR2021_Norm.Intensity.G,,0.5419929284751306,0.6553693424698815
NJH2025_Sub9_HIIT_Post,,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,,,
RM2024_Intensity D4-3,,,
HS2024_8_B_N1,,0.5347362134141442,0.6524574972487773
NJH2025_Sub10_MICT_Mid,,,
KBE2022_Log2_Ex_15_U,,0.5548964683443218,0.669851765486818
AS2011_Ratio H/L Normalized Inhi_2,0.42526608312421077,0.5363410352905779,0.6567543593292172
RKK2015_TNF-α/SC-514,,,
RB2022_3_PreSprint,,0.5367763165684825,0.6638633656161478
CR2017_Ratio Replicate 2.3,,0.5434086106687829,0.6664728369244776
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,,
GF2025_P4_Adh,0.41734809552313523,0.5205038808454405,0.6505372370866447
YA2020_Reporter_intensity_Normal_No.2,,0.5351757615941737,
YP2020_Intensity P30_R2_mult_log2,,0.5259436571395065,
NJH2025_Sub13_MICT_Post,,,
HS2024_4_B_N2,,0.5378997785625649,0.6557240372435417
HS2024_3_PD_T3,0.4219995573677184,0.531365895835268,0.665967882687026
AMK2021_120R_p3,,,
MV2014_Ratio L/H normalized A3___3 (2 min),,,
NJH2025_Sub10_HIIT_Pre,,,
FR2021_Intensity.G,,0.5436065437206006,0.6564628770887372
RAM2015_Log2 C,0.42446618501453837,0.5376972378027258,
AS2011_Ratio H/L Proteins Inhi_1,,0.5290547137013946,
FSO2013_Ratio H/M normalized Rep1___3,,0.5268682533110428,
AH2018_LFQ_M_2_N,,0.5455728813719921,
MV2014_Ratio M/L normalized A1___3 (2 min),,,
KBE2022_Log2_Ex_40_T,,0.5300153141324697,0.668902267761974
CK2022_2 16-1,,0.5414440330585025,0.6641055060956645
RAM2015_Log2 B,0.4248520384506058,0.5461136431935952,0.65377913377349
YP2020_Intensity C10_R1_mult_log2,,0.532016411740564,
FSO2013_Ratio M/L normalized Rep1___2,,0.5399041683391196,
NJH2025_Sub8_MICT_Pre,,,
EJN2021_4_Rest_Basal,,0.5292360877869994,0.6589858827843491
YB2013_Ratio_H_L_Normalized_in_experiment_2,,,
JJ2018_Ratio H/M normalized pP3___1,,,
VOI2024_Veh2 mono,,,
HS2024_6_B_T1,,0.5458662230744119,0.6572574344953108
UK2020_HCM_5,,0.5344665522176739,
NJH2025_Sub10_HIIT_Post,,,
VOI2024_0.1uM 2 h_3 mono,,,
JW2015_Intensity pre3,,,
AS2011_Ratio H/L Normalized Inhi_2_1,0.42477914531516786,0.5358828834411449,0.6591552820437057
DL2023_24h-3,,0.5403040419241921,
HS2024_7_PD_T3,,0.5323392480303271,0.6547923683374195
PG2020_Intensity Mock_10h_B,,0.5380759140106146,0.666357541975578
WZ2023_Su_025_30min,,0.5353934393858089,0.6653058953082621
AH2018_LFQ_4_N,,0.5431785495639312,
CR2017_Ratio Replicate 1.2,,0.5303431264447789,
AS2011_Ratio H/L Normalized by Proteins,0.4213166286352849,0.5269467352967747,0.6551255624987696
RB2022_6_RecoveryStrength,,,
HS2024_8_I_N1,,0.547937686306851,0.6589767693415962
AMK2021_Ctrl_p3,,,
AS2011_Ratio H/L Protein Inhi_2,0.4254095136792945,0.5357682825539922,0.6574598293347472
HH2022_Reporter intensity 7,,0.5330059140409571,0.6454550555213152
AH2018_SILAC_M_1_X,,0.5434702459200097,
RB2022_7_PreEndurance,,0.5379038926402453,0.6631483168602291
VOI2024_0.1uM 24 h_2 di,,,
DL2023_control-2,,0.5406200783827887,
LY2019_P6+,,0.5279673325868267,0.6419510701115729
DB2022_LFQ intensity R2,,,
GF2025_P6_Adh,0.43613561670004874,0.554379829434779,0.6599191845629266
VOI2024_Veh1 di,,,
AS2011_Ratio H/L RNAi_2,,0.5458669341445653,0.6642688720348149
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,,
VOI2024_Veh3 mono,,,
HS2024_5_I_T2,,0.5387241999210348,0.6557621660549253
NJH2025_Sub7_HIIT_Mid,,,
MV2014_Ratio H/L normalized B1___1 (30 min),,,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,,
RB2022_6_PostSprint,,,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,0.5432202563525,0.6602234132904548
AS2011_Ratio H/L Inhi_1,,0.5287992730452208,
AS2011_Ratio H/L Normalized RNAi_1_2,,,
AH2018_TMTMS3_2_C,,0.547756260403461,
SR2019_Hs578T_Biol_repl_4,,0.5294981465837562,0.6649616840439162
RB2022_8_PreStrength,,0.5357931206802108,0.6613043272914403
KS2014_Intensity C5,,0.5481930271264629,
RM2024_Intensity D0-1,,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,0.5380717171559952,
YP2020_Intensity P30_R1_mult_log2,,0.5253060093453915,0.649279530367104
NJH2025_Sub2_HIIT_Pre,,,
RB2022_3_RecoveryEndurance,,0.5365537366794494,0.663815573096634
RNJ2017_Log2_ratio_Tstim:Trest_D2,,0.5372327195853122,0.6485886252741792
GF2025_P9_Adh,0.437680072286801,0.5625976507967301,0.6640167269193727
RB2022_3_PostStrength,,0.5368819219251524,0.6632727504241097
TM2022_S2.8h.A,,,
AS2011_Ratio H/L RNAi_1_1,,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,0.5406141831187974,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,,
NJH2025_Sub2_MICT_Pre,,,
MV2014_Ratio L/M normalized A2___3 (10 min),,,
MV2014_Ratio H/M normalized A2___3 (2 min),,,
HS2024_4_B_T2,,0.5480882292481761,0.6561527192555215
SR2019_BT549_Biol_repl_1,,0.538472409031442,0.6644019785035606
AH2018_LFQ_M_4_N,,0.5485127061633439,
NJH2024_Sub8_HIIT_Mid,,,
PG2020_Intensity 8h_B,,0.532929534365908,0.6453418813761007
AH2018_LFQ_2_X,,0.5418770510870262,
PG2020_Intensity 2h_B,,0.5286100322056919,0.665425902397715
AS2011_Ratio H/L Proteins RNAi_1,,,
RB2022_4_PostSprint,,0.5370412215102383,0.6637634112422252
KS2014_Intensity E15_3,,0.5346887704933301,
GF2025_P3_Sph,0.4213718181289791,0.5251781484909627,0.6509906322336393
DB2022_LFQ intensity L2,,,
MV2014_Ratio H/L normalized A1___1 (10 min),,,
AH2018_SILAC_1_C,,0.542871846903815,
NJH2024_Sub1_HIIT_Pre,,,
FSO2013_Ratio M/L normalized Rep2___2,,0.5435072883156793,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),0.42481397134780186,0.535588332351714,0.6620645313466396
AS2011_Ratio H/L RNAi_2_3,,0.5505460172230889,0.665334107233611
AH2018_SILAC_IT_1_N,,0.5494311559430005,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,,0.6566099050343743
RB2022_4_PreEndurance,,0.5376415940346692,0.666159509376064
JJ2018_Ratio M/L normalized pP1,,,
CR2017_Ratio Replicate 2.4,0.423495252080781,0.5404261500727446,
ZQ2022_N1,,0.5367371682708689,
LY2019_P6-,,0.5405914530167207,0.6477431529643667
RM2024_Intensity D2-3,,,
UK2020_HCM_1,,0.5337501642085758,
JW2015_Intensity pre2,,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,0.43007141331431115,0.5433369383216368,0.6565836366585519
RM2024_Intensity D2-1,,,
NJH2025_Sub12_MICT_Post,,,
